wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
6,3,0,9,32,0,0,9,6,0.6,216,1.0,2,0.880952381,0.333333333,2,2,34.5,1,0.8333,0
20,1,0,4,42,130,0,4,18,0.736842105,376,1.0,1,0.0,0.284210526,0,0,17.45,3,1.15,0
4,3,0,4,15,0,0,4,4,0.833333333,70,0.5,0,0.909090909,0.583333333,0,0,16.0,3,1.5,0
8,5,0,6,26,0,1,5,5,0.571428571,167,1.0,0,0.8235294120000001,0.375,2,5,19.5,4,1.125,0
5,1,0,1,6,0,1,0,5,0.5,30,1.0,0,0.0,0.7,0,0,4.6,1,0.8,0
2,6,0,4,4,1,0,4,1,2.0,11,0.0,0,0.987179487,0.666666667,0,0,4.5,1,0.5,0
3,1,0,0,7,0,0,0,3,0.0,19,1.0,0,0.0,0.666666667,0,0,5.0,1,0.6667,0
10,3,0,2,20,21,0,2,9,0.6,130,1.0,0,0.804347826,0.4,1,1,11.5,1,0.9,0
3,2,0,5,12,3,1,4,1,2.0,40,0.0,0,0.857142857,0.666666667,0,0,12.33333333,1,0.6667,0
6,1,0,14,24,15,14,0,5,1.0,116,0.0,0,0.0,0.3,0,0,18.16666667,2,1.0,0
9,3,0,4,41,14,0,4,8,0.791666667,334,1.0,0,0.8222222220000001,0.355555556,1,1,35.44444444,11,2.0,1
6,3,0,7,24,9,4,4,5,0.8,231,0.5,0,0.880952381,0.266666667,1,1,37.16666667,1,0.8333,1
7,5,0,5,22,0,1,4,5,0.5555555560000001,150,1.0,0,0.848484848,0.476190476,2,5,20.0,4,1.1429,0
2,2,0,7,13,1,1,6,2,2.0,66,1.0,0,0.958333333,1.0,0,0,31.5,1,0.5,0
7,5,0,5,18,0,1,4,5,0.5555555560000001,113,1.0,0,0.848484848,0.476190476,2,4,14.71428571,4,1.1429,0
4,2,0,4,16,0,0,4,4,0.333333333,59,1.0,0,0.842105263,0.875,1,1,13.5,5,1.75,0
29,1,0,5,66,348,2,3,12,0.810714286,567,0.9,2,0.0,0.317241379,0,0,18.20689655,11,1.3793,0
4,4,9,12,7,4,9,3,3,0.666666667,22,1.0,1,0.928571429,0.5,0,0,4.25,1,0.5,0
1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
16,1,3,13,38,80,6,7,12,0.876190476,334,0.857142857,0,0.0,0.28571428600000004,0,0,19.4375,8,1.6875,0
16,3,0,3,38,84,1,2,16,0.6740740740000001,541,1.0,2,0.580645161,0.25,2,8,32.25,1,0.8125,0
1,1,0,18,1,0,17,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,4,0,4,4,0,1,3,1,0.0,16,1.0,1,0.9375,0.666666667,1,1,6.5,1,0.5,0
5,1,0,3,9,0,1,2,5,0.666666667,64,1.0,0,0.0,0.533333333,0,0,11.2,1,0.8,0
9,2,0,12,50,24,8,6,2,0.85,288,1.0,1,0.68,0.296296296,1,1,30.44444444,2,1.0,0
7,6,0,9,32,13,0,9,4,0.75,150,1.0,0,0.9625,0.4,4,9,20.14285714,2,1.0,1
2,6,0,4,4,1,0,4,1,2.0,11,0.0,0,0.987179487,0.666666667,0,0,4.5,1,0.5,0
7,5,0,5,18,0,1,4,5,0.708333333,126,1.0,0,0.848484848,0.476190476,2,5,16.42857143,5,1.2857,0
6,1,0,7,6,15,6,1,6,1.2,10,0.0,0,0.0,0.7222222220000001,0,0,0.0,1,1.0,0
10,3,4,16,21,23,14,2,5,0.666666667,149,1.0,1,0.692307692,0.228571429,1,2,13.7,1,0.8,0
10,1,0,3,13,31,1,2,10,0.703703704,76,1.0,1,0.0,0.375,0,0,6.3,2,1.1,0
13,3,0,12,43,36,3,10,7,0.638888889,424,1.0,0,0.7551020409999999,0.320512821,1,6,31.38461538,4,1.8462,0
9,2,0,5,20,0,3,2,9,0.5,141,1.0,0,0.6,0.4166666670000001,0,0,14.22222222,1,0.6667,1
5,1,10,98,7,0,98,1,5,0.0,33,1.0,1,0.0,0.45,0,0,5.4,2,1.0,0
2,4,0,4,12,1,0,4,1,2.0,55,0.0,0,0.980392157,1.0,1,2,26.5,4,2.0,0
3,2,0,6,38,3,1,5,1,2.0,198,0.0,0,0.9,0.5555555560000001,1,1,65.0,6,2.3333,0
14,4,0,193,26,0,192,1,14,0.384615385,153,1.0,1,0.65,0.333333333,1,2,9.785714286000001,2,0.6429,0
5,2,0,11,24,10,1,10,4,1.0,133,0.0,0,0.764705882,0.5,0,0,25.4,1,0.8,0
7,1,0,1,20,19,1,0,4,1.037037037,197,0.666666667,0,0.0,0.266666667,0,0,25.85714286,4,1.1429,0
2,3,0,3,8,1,1,3,2,2.0,33,0.0,0,0.96969697,1.0,0,0,15.5,1,0.5,0
19,1,0,19,19,171,3,16,19,2.0,19,0.0,0,0.0,0.108359133,0,0,0.0,1,1.0,0
8,3,0,4,17,18,0,4,6,0.7142857140000001,112,1.0,0,0.8409090909999999,0.75,0,0,12.625,4,1.75,0
6,3,0,5,22,1,0,5,6,0.7,137,1.0,0,0.880952381,0.4166666670000001,3,3,21.16666667,1,0.8333,0
91,1,0,157,212,3687,148,17,77,0.97047619,2452,0.6,4,0.0,0.105494505,0,0,25.56043956,6,1.4945,0
16,1,0,6,36,58,1,5,13,0.6333333329999999,363,1.0,0,0.0,0.2421875,0,0,21.3125,5,1.75,0
72,4,0,27,116,2338,11,18,65,0.96400626,900,1.0,6,0.523489933,0.206349206,1,1,11.125,8,1.4722,0
7,1,0,3,11,3,3,0,7,0.583333333,53,1.0,0,0.0,0.7142857140000001,0,0,6.285714286,2,0.8571,0
1,1,0,3,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,2,0,8,22,3,1,7,2,1.0,152,0.0,0,0.8666666670000001,0.5,0,0,48.66666667,1,0.6667,0
6,2,0,3,11,13,2,1,6,0.8,68,1.0,0,0.924242424,0.444444444,1,5,10.16666667,3,1.5,0
3,1,0,11,24,1,7,4,3,0.0,264,1.0,2,0.0,0.666666667,0,0,86.33333333,13,5.0,0
4,3,0,5,9,2,0,5,4,0.666666667,48,1.0,0,0.925,0.5,0,0,10.5,1,0.75,0
8,1,0,4,39,22,1,3,6,0.7857142859999999,377,0.5,0,0.0,0.166666667,0,0,45.875,3,1.25,0
23,4,4,19,40,223,6,19,23,0.045454545,179,1.0,0,0.614035088,0.09382151,0,0,6.739130435,4,1.2609,0
11,1,0,12,32,27,9,4,9,0.683333333,190,1.0,0,0.0,0.232323232,0,0,15.72727273,1,0.9091,0
10,3,0,6,42,21,1,6,7,0.793650794,369,1.0,0,0.804347826,0.45,0,0,35.2,2,1.1,0
10,3,2,7,24,29,2,5,6,0.5555555560000001,162,1.0,0,0.804347826,0.5,0,0,15.0,4,1.2,0
19,3,0,11,61,121,7,5,15,0.75,503,0.5,0,0.638297872,0.294736842,2,2,25.15789474,5,2.0,0
3,4,0,7,8,3,3,4,2,2.0,27,0.0,0,0.988636364,0.666666667,3,4,8.0,2,0.6667,0
10,3,0,9,31,15,2,7,10,0.666666667,166,1.0,1,0.7692307690000001,0.3,1,1,15.3,3,1.4,0
4,3,0,6,22,0,1,6,4,0.166666667,142,1.0,0,0.925,0.625,0,0,34.0,2,1.0,0
0,1,0,1,0,0,1,0,0,2.0,24,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
0,1,0,1,0,0,1,0,0,2.0,7,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
5,4,0,3,20,4,1,2,4,0.833333333,168,0.666666667,0,0.896551724,0.466666667,2,4,32.0,1,0.6,0
1,3,0,5,2,0,5,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
6,1,0,3,11,1,1,2,6,0.7,74,1.0,0,0.0,0.5555555560000001,0,0,10.66666667,1,0.8333,0
7,3,0,6,17,1,0,6,7,0.7,138,1.0,0,0.842105263,0.428571429,0,0,18.0,1,0.8571,0
8,1,0,2,21,26,1,1,5,0.7142857140000001,89,1.0,0,0.0,0.14285714300000002,0,0,10.0,2,0.875,0
12,1,0,3,47,60,1,3,5,0.818181818,466,0.0,0,0.0,0.15,0,0,37.58333333,4,1.8333,0
12,1,0,3,22,44,1,2,5,0.805194805,156,1.0,1,0.0,0.261904762,0,0,11.41666667,4,1.25,0
2,2,0,6,9,1,1,5,2,2.0,33,0.0,0,0.958333333,1.0,0,0,15.5,1,0.5,0
6,3,0,6,16,5,0,6,5,0.7333333329999999,95,1.0,0,0.880952381,0.5,0,0,14.33333333,1,0.8333,0
3,2,0,4,7,0,1,3,3,0.0,29,1.0,0,0.818181818,0.666666667,0,0,8.333333332999999,1,0.6667,0
9,3,0,9,34,10,0,9,7,0.729166667,214,1.0,0,0.8409090909999999,0.3125,1,1,22.11111111,6,1.4444,0
8,1,0,8,22,0,5,3,7,0.542857143,141,1.0,1,0.0,0.34375,0,0,16.0,5,1.625,0
3,2,0,5,7,1,1,4,3,0.5,29,1.0,0,0.818181818,0.666666667,0,0,8.333333332999999,1,0.6667,0
3,6,0,6,11,3,4,3,3,2.0,37,0.0,0,0.96969697,1.0,2,3,11.33333333,2,1.3333,0
21,3,0,10,82,184,1,9,10,0.683333333,719,1.0,2,0.6,0.226190476,1,3,33.0952381,4,1.9048,1
2,2,0,9,9,1,5,4,2,2.0,31,0.0,0,0.923076923,0.666666667,0,0,14.5,1,0.5,0
1,1,0,5,1,0,3,2,1,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
8,1,0,3,18,10,2,1,8,0.535714286,108,1.0,0,0.0,0.541666667,0,0,12.0,3,1.25,0
3,3,0,3,14,1,0,3,3,0.5,82,1.0,0,0.948717949,0.666666667,1,1,26.0,1,0.6667,0
9,6,0,10,24,36,4,7,8,2.0,104,0.0,0,0.8888888890000001,0.4074074070000001,3,8,10.55555556,2,1.6667,0
3,1,0,19,3,3,19,0,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
10,3,0,11,36,0,0,11,10,0.694444444,236,1.0,1,0.804347826,0.45,1,1,22.2,2,1.4,0
5,3,0,5,13,4,0,5,5,0.75,71,1.0,0,0.902439024,0.533333333,0,0,12.6,1,0.8,0
6,3,0,8,21,1,1,7,5,0.8,95,0.666666667,2,0.882352941,0.6,0,0,14.33333333,3,1.3333,0
81,3,0,35,213,2518,7,35,74,0.94,2199,0.966666667,10,0.318965517,0.1375,3,3,25.77777778,13,1.6543,2
1,4,0,2,2,0,1,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
6,1,0,5,6,15,4,1,6,2.0,6,0.0,0,0.0,0.444444444,0,0,0.0,1,1.0,0
3,3,2,6,6,1,5,1,3,0.5,25,1.0,0,0.882352941,0.833333333,1,1,7.0,3,1.3333,0
3,5,1,6,14,3,5,2,3,2.0,52,0.0,0,0.96875,0.5555555560000001,1,1,16.33333333,3,1.6667,0
5,3,0,4,17,0,0,4,5,0.666666667,99,1.0,0,0.902439024,0.533333333,1,1,18.2,1,0.8,0
8,3,0,2,39,10,0,2,8,0.7142857140000001,282,1.0,0,0.8409090909999999,0.325,1,1,33.75,4,1.25,0
4,1,0,4,13,0,1,3,4,0.666666667,60,1.0,1,0.0,0.75,0,0,13.25,1,0.75,0
4,4,0,4,13,0,1,3,4,0.0,87,1.0,0,0.928571429,0.75,2,4,20.5,1,0.5,0
5,1,0,6,13,0,5,1,5,0.0,69,1.0,0,0.0,0.533333333,0,0,12.6,3,1.2,0
14,3,0,8,33,65,0,8,14,0.91025641,404,1.0,1,0.74,0.595238095,1,2,27.0,2,1.0,0
3,5,0,5,14,3,4,2,3,2.0,52,0.0,0,0.96875,0.5555555560000001,1,1,16.33333333,3,1.6667,0
13,1,2,9,20,46,7,2,8,0.666666667,111,1.0,0,0.0,0.615384615,0,0,7.230769231,1,0.7692,1
22,1,0,19,49,125,16,5,18,0.80952381,382,1.0,1,0.0,0.309090909,0,0,16.04545455,8,1.7273,0
16,3,0,22,29,0,4,18,16,0.0,135,1.0,0,0.666666667,0.125,1,1,7.375,1,0.9375,0
4,1,0,4,5,6,3,1,4,2.0,16,0.0,0,0.0,0.875,0,0,3.0,1,0.75,0
11,5,0,11,38,1,4,7,11,0.84,391,0.5,0,0.791666667,0.21590909100000005,1,4,33.63636364,8,2.7273,0
10,1,0,10,47,11,1,9,10,0.75,329,1.0,3,0.0,0.2125,0,0,31.1,6,1.5,1
6,2,0,1,15,0,1,0,6,0.0,45,1.0,0,0.642857143,0.444444444,1,1,6.333333333,1,0.8333,0
23,2,52,117,37,179,114,7,17,0.818181818,255,1.0,4,0.290322581,0.246376812,1,3,9.739130435,4,1.1739,0
6,3,0,5,34,0,0,5,3,0.8666666670000001,237,1.0,0,0.880952381,0.444444444,0,0,38.0,1,0.8333,0
3,2,0,1,18,0,0,1,1,1.242424242,274,1.0,0,0.8888888890000001,0.5,1,3,79.33333333,12,5.6667,0
2,2,0,1,6,1,0,1,1,2.0,20,0.0,0,0.875,0.75,1,1,9.0,1,0.5,0
7,5,0,9,28,0,4,5,7,0.708333333,215,0.5,0,0.8636363640000001,0.342857143,1,4,29.14285714,9,2.8571,0
16,1,3,15,56,86,4,12,6,0.8,375,1.0,2,0.0,0.226666667,0,0,22.25,14,2.0625,0
7,1,0,20,8,3,20,0,7,0.666666667,43,1.0,0,0.0,0.7142857140000001,0,0,4.714285714,1,0.8571,0
3,2,0,8,20,3,1,7,2,1.0,151,0.0,0,0.92,0.5,0,0,48.33333333,1,0.6667,0
3,4,2,30,8,3,26,4,2,2.0,27,0.0,0,0.988636364,0.666666667,3,4,8.0,2,0.6667,0
3,2,0,3,8,0,2,1,3,0.0,32,1.0,0,0.75,0.5555555560000001,0,0,9.333333332999999,1,0.6667,0
3,2,0,4,7,0,1,3,3,0.0,33,1.0,0,0.818181818,0.666666667,0,0,9.666666667000001,1,0.6667,0
4,5,0,5,15,0,4,2,4,0.333333333,83,1.0,0,0.953846154,0.4375,1,1,19.5,5,2.0,0
8,2,0,4,25,14,1,3,4,0.571428571,163,1.0,1,0.4166666670000001,0.3,1,1,18.875,2,1.0,0
4,2,0,6,12,6,1,5,3,2.0,71,0.0,0,0.625,0.5,0,0,16.75,1,0.75,0
7,1,0,6,8,0,6,0,7,0.0,89,1.0,0,0.0,0.428571429,1,1,11.57142857,4,1.0,0
7,1,0,9,7,21,8,1,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
8,3,2,5,21,18,2,3,4,0.7142857140000001,145,1.0,0,0.8409090909999999,0.4375,1,1,16.875,1,0.875,0
11,3,0,14,40,17,5,9,10,0.7,286,1.0,2,0.75,0.287878788,1,1,24.54545455,3,1.9091,0
4,4,5,9,5,0,5,4,3,0.333333333,18,1.0,1,0.921052632,0.4375,0,0,3.25,1,0.75,0
6,1,0,2,11,3,1,1,3,0.6,54,1.0,0,0.0,0.666666667,0,0,7.666666667,1,0.8333,0
3,1,0,0,4,3,0,0,3,2.0,20,0.0,0,0.0,0.5,0,0,5.666666667,2,1.0,0
48,4,0,25,108,964,7,20,44,0.946301925,816,0.952380952,4,0.624,0.15416666699999998,3,3,15.5625,7,1.375,0
3,2,0,1,10,0,0,1,1,0.0,67,1.0,1,0.7142857140000001,0.666666667,1,1,20.33333333,1,0.6667,0
40,3,1,17,99,664,2,15,31,0.918192918,855,0.952380952,2,0.486842105,0.194444444,0,0,19.85,8,1.6,1
1,4,0,1,3,0,1,0,1,2.0,6,0.0,0,1.0,1.0,0,0,5.0,0,0.0,0
3,1,0,7,14,3,1,6,1,2.0,88,0.0,0,0.0,0.444444444,0,0,28.33333333,1,0.6667,0
5,1,0,2,7,4,2,0,0,0.5,39,1.0,0,0.0,0.7,0,0,6.2,1,0.6,0
15,1,0,12,69,39,0,12,12,0.932539683,614,1.0,1,0.0,0.342857143,0,0,38.73333333,10,2.7333,1
2,3,0,3,8,1,0,3,2,2.0,28,0.0,0,0.967741935,0.75,0,0,13.0,2,1.0,0
5,1,0,69,10,8,69,0,3,0.3125,69,0.75,1,0.0,0.583333333,0,0,12.0,3,0.6,0
2,2,0,6,14,1,1,5,2,2.0,44,0.0,0,0.958333333,1.0,0,0,21.0,1,0.5,0
4,1,0,2,7,6,1,1,4,2.0,20,0.0,0,0.0,0.875,0,0,4.0,1,0.75,0
1,5,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
4,1,0,4,5,0,3,1,4,0.333333333,24,1.0,0,0.0,0.875,0,0,4.75,1,0.75,0
24,1,0,31,85,218,12,20,18,0.7768115940000001,708,0.933333333,6,0.0,0.138339921,0,0,27.875,7,1.75,1
41,3,2,52,102,560,26,26,38,0.796428571,698,1.0,1,0.434782609,0.076352068,1,3,15.85365854,5,1.6585,0
15,1,1,6,29,87,2,4,12,0.946428571,190,1.0,3,0.0,0.223214286,0,0,10.86666667,4,1.0667,0
11,3,0,14,37,19,1,13,9,0.75,317,1.0,1,0.787234043,0.327272727,1,1,27.27272727,21,3.0,0
5,1,0,1,19,0,1,0,3,0.5,108,1.0,0,0.0,0.533333333,0,0,20.2,3,1.4,0
7,3,0,7,36,0,0,7,7,0.666666667,261,1.0,0,0.860465116,0.342857143,2,2,35.57142857,1,0.8571,0
2,5,0,1,7,0,1,0,2,0.0,20,1.0,0,0.928571429,0.75,0,0,8.5,1,0.5,1
7,1,0,1,11,7,1,0,7,0.333333333,98,0.0,0,0.0,0.7142857140000001,0,0,12.57142857,7,1.4286,0
3,1,0,5,19,1,0,5,2,0.5,89,1.0,0,0.0,0.5,0,0,28.33333333,1,0.3333,0
6,3,0,5,14,1,0,5,6,0.7,75,1.0,0,0.880952381,0.5555555560000001,0,0,10.83333333,1,0.8333,0
6,3,5,15,8,3,12,3,6,0.4,39,1.0,0,0.857142857,0.5,0,0,5.333333333,3,1.3333,0
3,5,1,6,14,3,5,2,3,2.0,52,0.0,0,0.96875,0.5555555560000001,1,1,16.33333333,3,1.6667,0
9,1,0,4,18,14,3,1,4,0.65625,88,1.0,0,0.0,0.518518519,0,0,8.333333332999999,1,0.8889,0
10,2,13,22,24,19,18,4,5,0.666666667,146,1.0,1,0.5,0.266666667,0,0,13.3,3,1.2,0
9,3,1,11,53,16,1,10,7,0.75,457,1.0,0,0.8222222220000001,0.271604938,2,2,49.22222222,5,1.3333,1
2,1,0,4,2,1,3,2,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
23,2,0,5,68,181,2,3,17,0.806818182,462,0.875,0,0.5476190479999999,0.140909091,0,0,18.73913043,5,1.4783,0
8,3,0,9,31,0,4,5,6,0.428571429,181,1.0,0,0.833333333,0.3125,1,1,21.375,5,2.0,0
30,3,0,12,77,365,2,10,22,0.896551724,717,1.0,3,0.578125,0.204166667,0,0,22.56666667,7,1.4667,0
14,1,0,5,14,91,5,0,14,2.0,14,0.0,0,0.0,0.271428571,0,0,0.0,1,1.0,0
8,1,0,1,40,18,1,0,7,0.666666667,464,1.0,0,0.0,0.346938776,0,0,56.625,11,3.875,0
4,1,1,5,11,6,2,3,3,2.0,62,0.0,0,0.0,0.5,0,0,14.5,1,0.75,0
6,3,0,8,19,0,0,8,6,0.533333333,88,1.0,0,0.880952381,0.833333333,0,0,13.16666667,1,0.8333,1
2,3,0,3,7,1,1,3,2,2.0,23,0.0,0,0.96969697,1.0,0,0,10.5,1,0.5,0
3,2,0,7,19,3,1,6,2,1.0,93,0.0,0,0.8666666670000001,0.5,0,0,29.66666667,1,0.6667,0
5,1,1,5,7,6,5,0,5,0.75,32,1.0,0,0.0,0.7,0,0,5.0,1,0.8,0
2,4,0,1,5,1,0,1,2,2.0,10,0.0,0,0.985507246,0.75,1,1,4.0,1,0.5,0
16,3,0,13,48,58,1,13,12,0.786666667,480,1.0,2,0.711538462,0.25,2,2,28.375,4,1.4375,0
10,3,0,9,33,3,0,9,8,0.7222222220000001,145,1.0,1,0.804347826,0.4,2,4,13.1,2,1.3,0
7,2,2,9,15,1,8,1,4,0.583333333,92,1.0,1,0.454545455,0.464285714,1,1,11.57142857,1,0.8571,0
2,2,0,9,20,1,1,8,2,2.0,132,0.0,0,0.958333333,1.0,1,1,65.0,1,0.5,0
0,1,0,4,0,0,2,2,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
4,1,0,6,4,6,3,4,4,2.0,4,0.0,0,0.0,0.625,0,0,0.0,1,1.0,0
1,1,0,13,1,0,13,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,2,0,4,12,0,1,3,4,0.333333333,70,1.0,0,0.75,0.5,0,0,16.0,1,0.75,0
3,5,0,6,14,3,5,2,3,2.0,52,0.0,0,0.96875,0.5555555560000001,1,1,16.33333333,3,1.6667,0
10,1,0,15,39,19,4,12,8,0.8888888890000001,344,0.25,1,0.0,0.228571429,0,0,32.6,3,1.1,0
12,1,0,3,22,44,1,2,5,0.805194805,156,1.0,1,0.0,0.261904762,0,0,11.41666667,4,1.25,0
19,3,0,10,61,135,0,10,16,0.8888888890000001,504,1.0,0,0.672727273,0.378947368,1,1,24.78947368,13,1.9474,0
2,3,0,3,7,1,1,3,2,2.0,23,0.0,0,0.96969697,1.0,0,0,10.5,1,0.5,0
3,2,0,4,6,0,1,3,3,0.0,30,1.0,0,0.818181818,0.666666667,0,0,8.666666667000001,2,1.0,0
12,3,0,11,38,2,2,10,8,0.409090909,224,1.0,0,0.731707317,0.197916667,2,3,17.5,4,1.8333,2
9,1,0,8,23,0,5,3,8,0.5,148,1.0,1,0.0,0.288888889,0,0,14.88888889,4,1.3333,0
3,2,0,5,7,1,1,4,3,0.5,29,1.0,0,0.818181818,0.666666667,0,0,8.333333332999999,1,0.6667,0
30,1,0,31,65,303,29,4,26,0.689655172,634,1.0,0,0.0,0.17733990100000002,0,0,20.03333333,18,2.2333,1
3,6,0,7,11,3,5,3,3,2.0,37,0.0,0,0.96969697,1.0,2,3,11.33333333,2,1.3333,0
8,5,0,9,29,0,1,8,5,0.571428571,187,1.0,0,0.8235294120000001,0.375,2,5,22.0,4,1.125,0
1,1,0,16,1,0,15,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,3,0,3,10,0,0,3,3,0.0,32,1.0,0,0.948717949,0.666666667,0,0,9.333333332999999,1,0.6667,0
6,1,0,1,8,0,0,1,6,0.0,43,1.0,1,0.0,0.666666667,0,0,6.0,1,0.8333,0
3,2,0,9,28,3,1,8,2,2.0,155,0.0,0,0.92,1.0,1,1,50.66666667,11,4.0,1
13,5,0,11,34,68,5,7,12,0.75,199,1.0,0,0.837837838,0.292307692,2,8,14.15384615,5,2.1538,0
5,3,0,5,15,4,0,5,5,0.75,90,1.0,0,0.902439024,0.533333333,0,0,16.4,1,0.8,0
3,1,0,3,3,3,2,1,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
2,3,0,0,3,1,0,0,2,2.0,7,0.0,0,0.909090909,0.75,1,1,2.5,1,0.5,0
3,1,0,3,17,0,2,1,3,0.25,204,1.0,0,0.0,0.666666667,0,0,65.66666667,2,1.0,0
1,1,0,8,1,0,6,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,2,0,6,14,2,1,5,4,0.666666667,68,1.0,1,0.75,0.5,0,0,15.5,1,0.75,0
18,1,2,23,68,151,16,9,17,1.039215686,413,0.166666667,0,0.0,0.152777778,0,0,21.61111111,4,1.5,1
8,3,0,2,39,10,0,2,8,0.7142857140000001,308,1.0,0,0.8409090909999999,0.325,1,1,37.0,4,1.25,0
35,1,0,12,79,333,2,11,31,0.7516339870000001,487,1.0,6,0.0,0.167857143,0,0,12.65714286,7,1.7143,3
4,4,0,4,13,0,1,3,4,0.0,87,1.0,0,0.928571429,0.75,2,4,20.5,1,0.5,0
15,1,2,8,23,67,6,2,9,0.7142857140000001,170,1.0,0,0.0,0.5166666670000001,0,0,9.933333333,2,1.0,1
7,1,1,5,8,3,5,0,7,0.75,47,1.0,0,0.0,0.476190476,0,0,5.1428571430000005,1,0.8571,0
10,6,0,10,33,35,0,10,6,0.851851852,165,1.0,1,0.950617284,0.351851852,3,9,15.2,2,0.9,0
17,4,0,15,62,78,4,14,12,0.8125,416,0.8,1,0.7192982459999999,0.205882353,0,0,23.17647059,16,2.8235,0
8,4,0,7,39,4,0,7,7,0.7142857140000001,277,1.0,0,0.917647059,0.46875,4,4,32.875,5,1.375,0
19,5,0,14,45,25,4,10,16,0.488888889,458,0.8,0,0.85046729,0.298245614,4,15,22.57894737,4,1.8421,3
4,1,0,4,5,0,3,1,4,0.333333333,24,1.0,0,0.0,0.875,0,0,4.75,1,0.75,0
4,1,0,1,13,6,0,1,4,2.0,45,0.0,0,0.0,0.625,0,0,10.25,2,1.0,0
2,3,0,4,15,1,0,4,0,2.0,59,0.0,0,0.952380952,0.666666667,1,1,28.5,1,0.5,0
50,3,2,55,123,919,25,30,47,0.78425656,918,1.0,1,0.384615385,0.064444444,2,5,17.22,6,1.88,2
1,2,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
1,6,1,3,2,0,2,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
2,2,0,9,28,1,1,8,2,2.0,268,0.0,0,0.958333333,1.0,1,1,133.0,1,0.5,1
6,3,0,5,35,0,0,5,3,0.8666666670000001,300,1.0,0,0.880952381,0.444444444,1,1,48.5,1,0.8333,0
5,1,1,35,11,4,33,2,5,0.25,54,1.0,0,0.0,0.533333333,0,0,9.6,1,0.6,0
18,5,0,15,58,39,0,15,16,0.607843137,316,1.0,1,0.8629032259999999,0.268518519,4,7,16.38888889,4,1.2222,0
5,3,3,8,12,2,6,2,5,0.625,49,1.0,0,0.902439024,0.466666667,0,0,8.4,1,0.8,0
2,2,0,1,6,1,0,1,1,2.0,20,0.0,0,0.875,0.75,1,1,9.0,1,0.5,0
7,3,0,6,26,15,2,5,6,0.833333333,237,0.5,0,0.860465116,0.28571428600000004,1,1,32.57142857,1,0.8571,0
16,1,3,15,56,86,4,12,6,0.8,372,1.0,2,0.0,0.226666667,0,0,22.0625,14,2.0,0
7,1,0,24,8,3,24,0,7,0.666666667,43,1.0,0,0.0,0.7142857140000001,0,0,4.714285714,1,0.8571,0
3,2,0,8,20,3,1,7,2,1.0,151,0.0,0,0.92,0.5,0,0,48.33333333,1,0.6667,0
3,4,3,32,9,3,28,4,2,2.0,23,0.0,0,0.988636364,0.666666667,3,4,6.666666667,2,0.6667,0
3,2,0,3,8,0,2,1,3,0.0,32,1.0,0,0.75,0.5555555560000001,0,0,9.333333332999999,1,0.6667,0
31,1,0,5,68,407,2,3,13,0.904761905,624,0.904761905,2,0.0,0.316129032,0,0,18.4516129,11,1.4516,0
1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
10,2,0,4,30,27,1,3,5,0.761904762,252,1.0,1,0.35714285700000004,0.283333333,1,1,23.5,2,1.0,0
16,1,3,13,39,80,6,7,12,0.876190476,341,0.857142857,0,0.0,0.28571428600000004,0,0,19.875,8,1.75,1
7,1,0,9,7,21,8,1,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,1,0,3,9,0,1,2,5,0.666666667,64,1.0,0,0.0,0.533333333,0,0,11.2,1,0.8,0
8,3,0,11,45,16,1,10,4,0.771428571,216,0.6,0,0.8409090909999999,0.270833333,1,1,25.375,4,1.875,0
