wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
7,1,0,1,20,19,1,0,4,1.037037037,197,0.666666667,0,0.0,0.266666667,0,0,25.85714286,4,1.1429,0
19,1,0,19,19,171,3,16,19,2.0,19,0.0,0,0.0,0.108359133,0,0,0.0,1,1.0,0
8,3,0,4,17,18,0,4,6,0.7142857140000001,112,1.0,0,0.8409090909999999,0.75,0,0,12.625,4,1.75,0
6,3,0,5,22,1,0,5,6,0.7,137,1.0,0,0.880952381,0.4166666670000001,3,3,21.16666667,1,0.8333,0
91,1,0,157,212,3687,148,17,77,0.97047619,2452,0.6,4,0.0,0.105494505,0,0,25.56043956,6,1.4945,0
16,1,0,6,36,58,1,5,13,0.6333333329999999,363,1.0,0,0.0,0.2421875,0,0,21.3125,5,1.75,0
72,4,0,27,116,2338,11,18,65,0.96400626,900,1.0,6,0.523489933,0.206349206,1,1,11.125,8,1.4722,0
3,1,0,1,3,3,1,0,3,1.5,4,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
7,1,0,3,11,3,3,0,7,0.583333333,53,1.0,0,0.0,0.7142857140000001,0,0,6.285714286,2,0.8571,0
1,1,0,3,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,2,0,8,22,3,1,7,2,1.0,152,0.0,0,0.8666666670000001,0.5,0,0,48.66666667,1,0.6667,0
6,2,0,3,11,13,2,1,6,0.8,68,1.0,0,0.924242424,0.444444444,1,5,10.16666667,3,1.5,0
7,5,0,8,26,0,4,4,7,0.666666667,261,0.0,0,0.8636363640000001,0.342857143,2,5,35.71428571,8,3.0,0
4,1,0,13,23,6,1,12,1,2.0,195,0.0,0,0.0,0.333333333,0,0,47.75,1,0.75,0
3,1,0,11,24,1,7,4,3,0.0,264,1.0,2,0.0,0.666666667,0,0,86.33333333,13,5.0,0
8,1,26,46,14,20,45,1,7,0.7142857140000001,87,1.0,0,0.0,0.6875,0,0,9.625,5,1.5,0
8,1,0,4,39,22,1,3,6,0.7857142859999999,377,0.5,0,0.0,0.166666667,0,0,45.875,3,1.25,0
23,4,4,19,40,223,6,19,23,0.045454545,179,1.0,0,0.614035088,0.09382151,0,0,6.739130435,4,1.2609,0
42,2,0,20,115,703,14,8,25,0.8818998720000001,1369,0.684210526,1,0.478873239,0.176829268,1,5,31.14285714,12,1.9286,0
8,3,0,10,37,0,0,10,6,0.628571429,315,1.0,1,0.8409090909999999,0.325,0,0,37.75,1,0.875,0
8,5,0,10,28,0,4,6,8,0.6938775509999999,365,0.571428571,0,0.8444444440000001,0.25,1,4,43.75,19,5.375,0
11,1,0,12,32,27,9,4,9,0.683333333,190,1.0,0,0.0,0.232323232,0,0,15.72727273,1,0.9091,0
10,3,0,7,61,37,0,7,3,0.9,758,0.6,0,0.804347826,0.28571428600000004,0,0,73.8,7,2.1,0
6,1,0,3,14,5,2,1,4,0.8,131,0.5,0,0.0,0.2,0,0,20.16666667,3,1.3333,0
10,3,0,6,42,21,1,6,7,0.793650794,369,1.0,0,0.804347826,0.45,0,0,35.2,2,1.1,0
19,3,0,11,61,121,7,5,15,0.75,503,0.5,0,0.638297872,0.294736842,2,2,25.15789474,5,2.0,0
34,4,1,25,138,421,3,22,17,0.8636363640000001,1740,1.0,0,0.709090909,0.142045455,4,4,49.64705882,4,1.1471,2
0,1,0,1,0,0,1,0,0,2.0,24,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
0,1,0,1,0,0,1,0,0,2.0,7,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1,3,0,5,2,0,5,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
6,1,0,3,11,1,1,2,6,0.7,74,1.0,0,0.0,0.5555555560000001,0,0,10.66666667,1,0.8333,0
7,3,0,6,17,1,0,6,7,0.7,138,1.0,0,0.842105263,0.428571429,0,0,18.0,1,0.8571,0
5,4,0,1,9,10,1,0,3,0.75,81,0.0,0,0.924528302,0.44,2,2,15.0,5,2.0,0
26,4,0,18,89,219,1,18,18,0.896842105,881,1.0,4,0.757281553,0.221153846,3,4,32.15384615,3,1.1538,1
7,4,0,13,25,0,4,9,7,0.458333333,201,1.0,2,0.853658537,0.392857143,1,3,27.14285714,4,2.1429,0
8,1,0,2,21,26,1,1,5,0.7142857140000001,89,1.0,0,0.0,0.14285714300000002,0,0,10.0,2,0.875,0
32,1,0,6,69,264,4,2,31,0.7333333329999999,771,1.0,0,0.0,0.180555556,1,1,22.625,4,1.1563,0
19,3,0,16,117,35,1,15,11,0.8232323229999999,849,0.909090909,1,0.672727273,0.30526315800000003,2,3,43.10526316,12,2.2105,1
3,2,0,4,7,0,1,3,3,0.0,29,1.0,0,0.818181818,0.666666667,0,0,8.333333332999999,1,0.6667,0
9,3,0,9,34,10,0,9,7,0.729166667,214,1.0,0,0.8409090909999999,0.3125,1,1,22.11111111,6,1.4444,0
7,1,0,2,8,0,2,0,1,0.5,1082,0.0,0,0.0,0.666666667,0,0,153.28571430000005,2,0.8571,0
8,1,0,8,22,0,5,3,7,0.542857143,141,1.0,1,0.0,0.34375,0,0,16.0,5,1.625,0
3,2,0,5,7,1,1,4,3,0.5,29,1.0,0,0.818181818,0.666666667,0,0,8.333333332999999,1,0.6667,0
3,6,0,6,11,3,4,3,3,2.0,37,0.0,0,0.96969697,1.0,2,3,11.33333333,2,1.3333,0
21,3,0,10,82,184,1,9,10,0.683333333,719,1.0,2,0.6,0.226190476,1,3,33.0952381,4,1.9048,1
19,1,0,12,103,133,1,12,3,0.81372549,1720,0.882352941,0,0.0,0.141414141,0,0,88.63157895,11,2.5263,1
8,1,0,3,18,10,2,1,8,0.535714286,108,1.0,0,0.0,0.541666667,0,0,12.0,3,1.25,0
9,6,0,10,24,36,4,7,8,2.0,104,0.0,0,0.8888888890000001,0.4074074070000001,3,8,10.55555556,2,1.6667,0
3,1,0,19,3,3,19,0,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
10,3,0,11,36,0,0,11,10,0.694444444,236,1.0,1,0.804347826,0.45,1,1,22.2,2,1.4,0
5,3,0,5,13,4,0,5,5,0.75,71,1.0,0,0.902439024,0.533333333,0,0,12.6,1,0.8,0
81,3,0,35,213,2518,7,35,74,0.94,2199,0.966666667,10,0.318965517,0.1375,3,3,25.77777778,13,1.6543,2
1,4,0,2,2,0,1,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
6,1,0,5,6,15,4,1,6,2.0,6,0.0,0,0.0,0.444444444,0,0,0.0,1,1.0,0
4,1,0,4,13,0,1,3,4,0.666666667,60,1.0,1,0.0,0.75,0,0,13.25,1,0.75,0
4,4,0,4,13,0,1,3,4,0.0,87,1.0,0,0.928571429,0.75,2,4,20.5,1,0.5,0
34,1,1,33,67,437,27,6,21,0.752525253,1171,1.0,2,0.0,0.257575758,0,0,32.91176471,23,2.5,0
7,4,0,13,25,0,4,9,7,0.458333333,199,1.0,2,0.853658537,0.392857143,1,3,26.85714286,5,2.5714,0
5,1,0,6,13,0,5,1,5,0.0,69,1.0,0,0.0,0.533333333,0,0,12.6,3,1.2,0
3,1,0,3,19,0,0,3,2,0.75,104,0.5,0,0.0,0.666666667,0,0,33.0,1,0.6667,0
13,1,2,9,20,46,7,2,8,0.666666667,111,1.0,0,0.0,0.615384615,0,0,7.230769231,1,0.7692,1
15,4,0,11,72,39,1,10,12,0.7142857140000001,683,1.0,0,0.8478260870000001,0.27777777800000003,0,0,43.73333333,1,0.9333,0
4,1,0,4,5,6,3,1,4,2.0,16,0.0,0,0.0,0.875,0,0,3.0,1,0.75,0
11,5,0,11,38,1,4,7,11,0.84,391,0.5,0,0.791666667,0.21590909100000005,1,4,33.63636364,8,2.7273,0
10,1,0,10,47,11,1,9,10,0.75,329,1.0,3,0.0,0.2125,0,0,31.1,6,1.5,1
6,2,0,1,15,0,1,0,6,0.0,45,1.0,0,0.642857143,0.444444444,1,1,6.333333333,1,0.8333,0
23,2,52,117,37,179,114,7,17,0.818181818,255,1.0,4,0.290322581,0.246376812,1,3,9.739130435,4,1.1739,0
2,2,0,9,26,1,1,8,2,2.0,248,0.0,0,0.958333333,1.0,1,1,123.0,1,0.5,0
6,3,0,5,34,0,0,5,3,0.8666666670000001,237,1.0,0,0.880952381,0.444444444,0,0,38.0,1,0.8333,0
4,2,0,10,26,6,1,9,2,1.0,195,0.0,0,0.884615385,0.5,0,0,47.5,10,3.0,0
3,2,0,1,18,0,0,1,1,1.242424242,274,1.0,0,0.8888888890000001,0.5,1,3,79.33333333,12,5.6667,0
2,2,0,1,6,1,0,1,1,2.0,20,0.0,0,0.875,0.75,1,1,9.0,1,0.5,0
7,5,0,9,28,0,4,5,7,0.708333333,215,0.5,0,0.8636363640000001,0.342857143,1,4,29.14285714,9,2.8571,0
7,1,0,20,8,3,20,0,7,0.666666667,43,1.0,0,0.0,0.7142857140000001,0,0,4.714285714,1,0.8571,0
24,1,0,25,78,218,16,21,17,0.914782609,1203,0.36,0,0.0,0.322981366,0,0,48.08333333,17,1.9167,0
3,2,0,8,20,3,1,7,2,1.0,151,0.0,0,0.92,0.5,0,0,48.33333333,1,0.6667,0
3,4,2,30,8,3,26,4,2,2.0,27,0.0,0,0.988636364,0.666666667,3,4,8.0,2,0.6667,0
3,2,0,3,8,0,2,1,3,0.0,32,1.0,0,0.75,0.5555555560000001,0,0,9.333333332999999,1,0.6667,0
3,2,0,4,7,0,1,3,3,0.0,33,1.0,0,0.818181818,0.666666667,0,0,9.666666667000001,1,0.6667,0
4,5,0,5,15,0,4,2,4,0.333333333,83,1.0,0,0.953846154,0.4375,1,1,19.5,5,2.0,0
4,2,0,6,12,6,1,5,3,2.0,71,0.0,0,0.625,0.5,0,0,16.75,1,0.75,0
7,1,0,9,7,21,8,1,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
8,3,2,5,21,18,2,3,4,0.7142857140000001,145,1.0,0,0.8409090909999999,0.4375,1,1,16.875,1,0.875,0
4,4,5,9,5,0,5,4,3,0.333333333,18,1.0,1,0.921052632,0.4375,0,0,3.25,1,0.75,0
6,1,0,2,11,3,1,1,3,0.6,54,1.0,0,0.0,0.666666667,0,0,7.666666667,1,0.8333,0
2,4,0,5,14,1,0,5,1,2.0,66,0.0,0,0.980392157,1.0,1,2,32.0,4,2.0,0
3,1,0,0,4,3,0,0,3,2.0,20,0.0,0,0.0,0.5,0,0,5.666666667,2,1.0,0
32,2,0,4,40,330,2,2,2,0.781056966,2014,0.787234043,1,0.225,0.20625,1,1,60.46875,26,4.0938,0
29,1,0,28,120,396,25,6,25,0.928571429,1348,0.8,0,0.0,0.278571429,0,0,45.31034483,29,2.6207,1
48,4,0,25,108,964,7,20,44,0.946301925,816,0.952380952,4,0.624,0.15416666699999998,3,3,15.5625,7,1.375,0
40,3,1,17,99,664,2,15,31,0.918192918,855,0.952380952,2,0.486842105,0.194444444,0,0,19.85,8,1.6,1
1,4,0,1,3,0,1,0,1,2.0,6,0.0,0,1.0,1.0,0,0,5.0,0,0.0,0
5,1,0,2,7,4,2,0,0,0.5,39,1.0,0,0.0,0.7,0,0,6.2,1,0.6,0
15,1,0,12,69,39,0,12,12,0.932539683,614,1.0,1,0.0,0.342857143,0,0,38.73333333,10,2.7333,1
4,1,0,2,7,6,1,1,4,2.0,20,0.0,0,0.0,0.875,0,0,4.0,1,0.75,0
1,5,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
5,1,1,3,15,0,2,1,4,0.5,137,1.0,0,0.0,0.9,0,0,25.2,4,1.8,0
41,3,2,52,102,560,26,26,38,0.796428571,698,1.0,1,0.434782609,0.076352068,1,3,15.85365854,5,1.6585,0
15,1,1,6,29,87,2,4,12,0.946428571,190,1.0,3,0.0,0.223214286,0,0,10.86666667,4,1.0667,0
11,1,0,15,26,31,14,2,7,0.892307692,361,0.615384615,1,0.0,0.3,0,0,30.63636364,5,2.1818,0
5,4,0,11,46,10,0,11,1,2.0,587,0.0,0,0.952380952,0.6,4,6,116.4,18,5.8,0
7,1,0,1,11,7,1,0,7,0.333333333,98,0.0,0,0.0,0.7142857140000001,0,0,12.57142857,7,1.4286,0
6,3,5,15,8,3,12,3,6,0.4,39,1.0,0,0.857142857,0.5,0,0,5.333333333,3,1.3333,0
21,3,0,8,73,74,0,8,17,0.8863636359999999,669,0.727272727,2,0.649122807,0.232142857,1,1,30.33333333,3,1.0476,2
9,1,0,4,18,14,3,1,4,0.65625,88,1.0,0,0.0,0.518518519,0,0,8.333333332999999,1,0.8889,0
21,1,0,2,35,38,2,0,17,0.6318181820000001,617,0.818181818,0,0.0,0.293650794,0,0,27.85714286,3,0.8571,0
9,3,1,11,53,16,1,10,7,0.75,457,1.0,0,0.8222222220000001,0.271604938,2,2,49.22222222,5,1.3333,1
2,1,0,4,2,1,3,2,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
11,1,0,3,26,53,3,0,9,0.9,725,1.0,1,0.0,0.26,0,0,64.81818182,47,8.4545,0
23,2,0,5,68,181,2,3,17,0.806818182,462,0.875,0,0.5476190479999999,0.140909091,0,0,18.73913043,5,1.4783,0
14,1,0,5,14,91,5,0,14,2.0,14,0.0,0,0.0,0.271428571,0,0,0.0,1,1.0,0
22,4,0,9,92,129,2,9,16,0.84981685,837,1.0,3,0.787878788,0.309090909,2,2,36.45454545,5,1.2273,1
8,1,0,1,40,18,1,0,7,0.666666667,464,1.0,0,0.0,0.346938776,0,0,56.625,11,3.875,0
4,1,1,5,11,6,2,3,3,2.0,62,0.0,0,0.0,0.5,0,0,14.5,1,0.75,0
5,1,1,5,7,6,5,0,5,0.75,32,1.0,0,0.0,0.7,0,0,5.0,1,0.8,0
7,1,0,3,22,0,3,1,6,0.5555555560000001,111,1.0,0,0.0,0.476190476,0,0,14.42857143,4,1.4286,0
2,4,0,1,5,1,0,1,2,2.0,10,0.0,0,0.985507246,0.75,1,1,4.0,1,0.5,0
16,3,0,13,48,58,1,13,12,0.786666667,480,1.0,2,0.711538462,0.25,2,2,28.375,4,1.4375,0
2,2,0,9,20,1,1,8,2,2.0,132,0.0,0,0.958333333,1.0,1,1,65.0,1,0.5,0
0,1,0,4,0,0,2,2,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
7,1,0,2,8,0,2,0,7,0.0,147,1.0,0,0.0,0.342857143,1,1,19.85714286,4,1.0,0
4,1,0,6,4,6,3,4,4,2.0,4,0.0,0,0.0,0.625,0,0,0.0,1,1.0,0
1,1,0,13,1,0,13,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,2,0,4,12,0,1,3,4,0.333333333,70,1.0,0,0.75,0.5,0,0,16.0,1,0.75,0
3,1,0,3,19,0,0,3,2,0.75,104,0.5,0,0.0,0.666666667,0,0,33.0,1,0.6667,0
10,1,0,15,39,19,4,12,8,0.8888888890000001,344,0.25,1,0.0,0.228571429,0,0,32.6,3,1.1,0
24,3,0,17,118,72,2,15,17,0.851449275,1066,0.916666667,1,0.6166666670000001,0.185185185,3,4,42.91666667,6,1.7083,2
3,2,0,4,6,0,1,3,3,0.0,30,1.0,0,0.818181818,0.666666667,0,0,8.666666667000001,2,1.0,0
23,4,2,22,77,149,2,20,16,0.826704545,1164,1.0,4,0.7777777779999999,0.14285714300000002,3,7,48.91304348,19,2.3043,0
7,1,0,2,8,0,2,0,1,0.5,1082,0.0,0,0.0,0.666666667,0,0,153.28571430000005,2,0.8571,0
20,4,0,13,97,116,1,13,16,0.8684210529999999,895,1.0,0,0.7625,0.19,4,4,42.85,1,0.95,2
9,1,0,8,23,0,5,3,8,0.5,148,1.0,1,0.0,0.288888889,0,0,14.88888889,4,1.3333,0
3,2,0,5,7,1,1,4,3,0.5,29,1.0,0,0.818181818,0.666666667,0,0,8.333333332999999,1,0.6667,0
3,6,0,7,11,3,5,3,3,2.0,37,0.0,0,0.96969697,1.0,2,3,11.33333333,2,1.3333,0
1,1,0,16,1,0,15,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
30,3,0,51,102,301,40,13,24,0.6034482760000001,1238,0.5,1,0.526315789,0.12183908,2,6,40.2,15,2.6333,0
8,5,0,6,26,0,1,5,5,0.571428571,172,1.0,0,0.8235294120000001,0.375,2,5,20.125,4,1.125,0
3,3,0,3,10,0,0,3,3,0.0,32,1.0,0,0.948717949,0.666666667,0,0,9.333333332999999,1,0.6667,0
6,1,0,1,8,0,0,1,6,0.0,43,1.0,1,0.0,0.666666667,0,0,6.0,1,0.8333,0
13,5,0,11,34,68,5,7,12,0.75,199,1.0,0,0.837837838,0.292307692,2,8,14.15384615,5,2.1538,0
8,5,0,10,23,0,5,5,8,0.761904762,198,0.5,0,0.8444444440000001,0.35,1,4,23.0,6,2.25,0
6,5,0,9,22,0,4,5,6,0.6,105,0.5,0,0.88372093,0.333333333,2,5,16.16666667,4,1.6667,0
3,1,0,3,3,3,2,1,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
2,3,0,0,3,1,0,0,2,2.0,7,0.0,0,0.909090909,0.75,1,1,2.5,1,0.5,0
3,1,0,3,17,0,2,1,3,0.25,204,1.0,0,0.0,0.666666667,0,0,65.66666667,2,1.0,0
1,1,0,8,1,0,6,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,4,0,5,25,3,0,5,1,1.5,191,1.0,0,0.960784314,1.0,2,3,62.33333333,13,4.6667,0
35,1,0,12,79,333,2,11,31,0.7516339870000001,487,1.0,6,0.0,0.167857143,0,0,12.65714286,7,1.7143,3
10,5,0,6,30,0,1,5,6,0.688888889,328,1.0,1,0.7777777779999999,0.375,2,5,30.8,12,2.3,0
4,4,0,4,13,0,1,3,4,0.0,87,1.0,0,0.928571429,0.75,2,4,20.5,1,0.5,0
53,1,1,37,119,1112,28,9,28,0.842657343,1739,1.0,2,0.0,0.244505495,0,0,31.39622642,23,2.8113,2
15,1,2,8,23,67,6,2,9,0.7142857140000001,170,1.0,0,0.0,0.5166666670000001,0,0,9.933333333,2,1.0,1
7,1,1,5,8,3,5,0,7,0.75,47,1.0,0,0.0,0.476190476,0,0,5.1428571430000005,1,0.8571,0
19,5,0,14,45,25,4,10,16,0.488888889,458,0.8,0,0.85046729,0.298245614,4,15,22.57894737,4,1.8421,3
4,1,0,1,13,6,0,1,4,2.0,45,0.0,0,0.0,0.625,0,0,10.25,2,1.0,0
50,3,2,55,123,919,25,30,47,0.78425656,918,1.0,1,0.384615385,0.064444444,2,5,17.22,6,1.88,2
8,3,0,15,77,6,1,14,5,0.825396825,585,1.0,1,0.8409090909999999,0.35,0,0,71.0,10,3.875,2
31,3,2,20,97,307,3,17,24,0.884126984,1137,1.0,2,0.552238806,0.209677419,2,2,35.0,18,1.871,4
1,2,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
4,2,0,6,14,0,1,6,3,0.0,96,1.0,1,0.916666667,0.5,1,3,22.75,5,1.75,0
9,2,0,0,23,0,0,0,9,0.53125,250,1.0,0,0.5625,0.388888889,1,2,26.33333333,1,0.7778,0
4,1,0,3,25,4,1,2,1,0.333333333,183,1.0,0,0.0,0.583333333,0,0,44.25,3,1.25,0
2,2,0,9,28,1,1,8,2,2.0,268,0.0,0,0.958333333,1.0,1,1,133.0,1,0.5,1
6,3,0,5,35,0,0,5,3,0.8666666670000001,300,1.0,0,0.880952381,0.444444444,1,1,48.5,1,0.8333,0
5,3,3,8,12,2,6,2,5,0.625,49,1.0,0,0.902439024,0.466666667,0,0,8.4,1,0.8,0
2,2,0,1,6,1,0,1,1,2.0,20,0.0,0,0.875,0.75,1,1,9.0,1,0.5,0
7,3,0,6,26,15,2,5,6,0.833333333,237,0.5,0,0.860465116,0.28571428600000004,1,1,32.57142857,1,0.8571,0
7,1,0,24,8,3,24,0,7,0.666666667,43,1.0,0,0.0,0.7142857140000001,0,0,4.714285714,1,0.8571,0
33,1,0,29,100,420,19,25,22,0.902777778,1585,0.333333333,0,0.0,0.28125,0,0,46.21212121,17,2.1818,3
3,2,0,8,20,3,1,7,2,1.0,151,0.0,0,0.92,0.5,0,0,48.33333333,1,0.6667,0
3,4,3,32,9,3,28,4,2,2.0,23,0.0,0,0.988636364,0.666666667,3,4,6.666666667,2,0.6667,0
3,2,0,3,8,0,2,1,3,0.0,32,1.0,0,0.75,0.5555555560000001,0,0,9.333333332999999,1,0.6667,0
31,1,0,5,68,407,2,3,13,0.904761905,624,0.904761905,2,0.0,0.316129032,0,0,18.4516129,11,1.4516,0
1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
10,2,0,4,30,27,1,3,5,0.761904762,252,1.0,1,0.35714285700000004,0.283333333,1,1,23.5,2,1.0,0
16,3,0,3,41,84,1,2,16,0.6740740740000001,559,1.0,2,0.580645161,0.25,2,8,33.375,1,0.8125,3
7,1,0,9,7,21,8,1,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
12,1,0,2,42,0,1,1,12,0.386363636,236,1.0,0,0.0,0.444444444,0,0,18.33333333,4,1.5833,1
6,1,0,2,11,3,1,1,3,0.6,56,1.0,0,0.0,0.666666667,0,0,8.0,1,0.8333,0
2,4,0,5,15,1,0,5,1,2.0,67,0.0,0,0.980392157,1.0,1,2,32.5,4,2.0,0
5,1,0,7,5,10,6,1,5,2.0,5,0.0,0,0.0,0.4,0,0,0.0,1,1.0,0
8,1,0,2,33,4,2,1,5,0.673469388,269,0.7142857140000001,1,0.0,0.4166666670000001,0,0,31.75,4,1.75,0
7,4,0,14,26,0,5,9,7,0.458333333,199,1.0,2,0.853658537,0.392857143,1,3,26.85714286,5,2.5714,0
5,1,0,6,13,0,5,1,5,0.0,69,1.0,0,0.0,0.533333333,0,0,12.6,3,1.2,0
7,1,0,2,7,21,2,0,7,2.0,7,0.0,0,0.0,0.642857143,0,0,0.0,1,1.0,0
30,3,1,14,89,301,1,13,30,0.935532234,844,0.826086957,2,0.560606061,0.207407407,3,3,26.36666667,39,2.5,0
4,1,0,2,7,6,1,1,4,2.0,20,0.0,0,0.0,0.875,0,0,4.0,1,0.75,0
1,5,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
5,1,2,5,15,0,4,1,4,0.5,137,1.0,0,0.0,0.9,0,0,25.2,4,1.8,0
1,4,0,1,3,0,1,0,1,2.0,6,0.0,0,1.0,1.0,0,0,5.0,0,0.0,0
5,1,0,2,7,4,2,0,0,0.5,39,1.0,0,0.0,0.7,0,0,6.2,1,0.6,0
5,3,0,9,24,10,1,9,3,2.0,137,0.0,0,0.882352941,0.4,0,0,26.4,6,2.8,0
1,3,0,6,2,0,6,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
2,2,0,9,24,1,1,8,2,2.0,147,0.0,0,0.958333333,1.0,0,0,72.5,1,0.5,0
0,1,0,4,0,0,2,2,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
5,4,0,1,9,10,1,0,3,0.75,81,1.0,0,0.924528302,0.44,2,2,15.0,5,2.0,0
17,1,0,8,74,14,3,5,16,0.8660714290000001,599,0.28571428600000004,1,0.0,0.163398693,1,1,33.41176471,8,1.5294,1
3,5,0,9,11,3,5,4,3,2.0,76,0.0,0,0.953488372,0.666666667,1,1,24.33333333,4,1.6667,0
24,1,0,23,24,276,3,20,24,2.0,24,0.0,0,0.0,0.089285714,0,0,0.0,1,1.0,0
8,3,0,4,18,10,0,4,6,0.7142857140000001,172,1.0,0,0.8409090909999999,0.75,0,0,20.125,4,1.75,0
19,4,0,18,40,23,6,16,19,0.688888889,386,1.0,1,0.604651163,0.119298246,2,4,19.05263158,11,1.7368,0
4,4,0,3,7,0,1,2,4,0.0,161,1.0,0,0.928571429,0.75,2,4,38.5,1,0.5,0
9,3,0,0,16,34,0,0,8,0.0,60,1.0,0,0.8,0.666666667,1,1,5.555555556,2,1.0,0
3,5,0,2,8,0,2,0,3,0.0,28,1.0,0,0.928571429,0.666666667,0,0,8.0,1,0.3333,0
7,4,0,9,50,21,0,9,1,2.0,686,0.0,0,0.930232558,0.7142857140000001,4,4,97.0,21,5.4286,0
3,1,0,2,3,3,2,0,3,1.5,4,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
8,1,0,4,15,6,4,0,7,0.571428571,286,1.0,0,0.0,0.541666667,0,0,34.5,13,2.375,0
3,2,0,8,22,3,1,7,2,1.0,152,0.0,0,0.8666666670000001,0.5,0,0,48.66666667,1,0.6667,0
9,2,0,7,50,14,2,5,8,0.5625,348,1.0,1,0.8840579709999999,0.481481481,2,4,37.22222222,8,3.4444,0
7,5,0,9,26,0,5,4,7,0.666666667,263,0.0,0,0.8636363640000001,0.342857143,2,5,36.0,8,3.0,0
12,4,0,5,60,16,0,5,8,0.902097902,720,0.538461538,1,0.8764044940000001,0.305555556,1,2,57.91666667,3,1.0833,0
9,1,0,4,18,14,3,1,4,0.65625,88,1.0,0,0.0,0.518518519,0,0,8.333333332999999,1,0.8889,0
48,3,0,22,151,498,0,22,38,0.8608837970000001,1000,1.0,4,0.44047619,0.122222222,1,3,19.5625,2,1.125,3
21,1,0,2,35,38,2,0,17,0.6318181820000001,617,0.818181818,0,0.0,0.293650794,0,0,27.85714286,3,0.8571,1
12,1,0,6,34,4,3,4,6,0.651515152,367,1.0,0,0.0,0.3125,0,0,29.08333333,1,0.8333,0
4,3,0,5,10,2,0,5,4,0.666666667,48,1.0,0,0.925,0.5,0,0,10.5,1,0.75,0
8,1,0,4,39,22,1,3,6,0.7857142859999999,377,0.5,0,0.0,0.166666667,0,0,45.875,3,1.25,0
10,3,1,14,61,19,1,13,8,0.80952381,543,1.0,0,0.804347826,0.266666667,2,2,52.6,5,1.4,2
28,4,5,23,45,348,6,23,28,0.037037037,204,1.0,0,0.564516129,0.079192547,0,0,6.25,4,1.2143,0
6,1,0,11,6,15,10,1,6,1.2,10,0.0,0,0.0,0.7222222220000001,0,0,0.0,1,1.0,0
32,2,0,4,40,330,2,2,2,0.772759857,2011,0.7777777779999999,1,0.225,0.20625,1,1,60.4375,26,4.0938,0
37,1,0,51,146,654,46,8,33,0.941358025,2046,0.7777777779999999,0,0.0,0.283333333,0,0,54.05405405,29,2.8108,8
1,1,0,2,1,0,1,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
10,1,0,3,13,31,1,2,10,0.703703704,76,1.0,1,0.0,0.375,0,0,6.3,2,1.1,0
28,3,0,26,89,246,17,14,16,0.771604938,817,1.0,0,0.578125,0.241071429,1,5,27.96428571,16,2.4286,4
11,2,0,6,26,0,4,2,11,0.58,181,1.0,0,0.529411765,0.409090909,0,0,15.0,1,0.7273,0
5,5,0,4,19,4,1,3,4,0.25,107,1.0,0,0.903225806,0.7,2,5,20.2,1,0.6,0
10,3,0,6,44,21,1,6,7,0.740740741,367,1.0,0,0.804347826,0.45,0,0,35.1,2,1.1,0
20,3,0,11,71,124,7,6,15,0.782894737,698,0.625,0,0.625,0.3,2,3,33.5,6,2.0,3
38,4,1,31,169,453,3,28,22,0.869565217,2236,1.0,2,0.684210526,0.144144144,0,0,57.23684211,5,1.2632,6
8,1,0,3,38,6,0,3,8,0.6190476189999999,233,1.0,0,0.0,0.375,0,0,27.75,6,1.75,1
