wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
3,3,0,6,10,0,1,6,3,0.25,43,1.0,1,0.857142857,0.5555555560000001,0,0,12.66666667,1,0.6667,0
47,2,8,34,97,1045,15,32,41,0.898550725,535,0.833333333,3,0.35714285700000004,0.094680851,0,0,10.25531915,2,0.9787,0
12,2,0,12,35,26,3,11,4,0.8409090909999999,190,1.0,1,0.411764706,0.194805195,1,1,14.16666667,3,1.0833,0
6,1,0,10,19,5,1,9,5,0.7,80,1.0,3,0.0,0.4,0,0,11.66666667,2,1.0,0
1,1,0,66,1,0,65,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,2,0,4,7,4,3,1,2,0.916666667,56,0.25,4,0.857142857,0.444444444,1,1,12.0,1,0.5,0
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,4,0,7,8,9,1,7,7,0.0,49,1.0,1,0.925925926,0.35714285700000004,1,1,5.857142857,1,0.8571,0
3,1,0,0,13,3,0,0,3,2.0,57,0.0,0,0.0,0.444444444,0,0,18.0,1,0.6667,0
2,1,0,5,7,1,1,4,2,2.0,29,0.0,0,0.0,0.5,0,0,13.5,1,0.5,0
18,1,0,26,39,153,12,19,18,2.0,126,0.0,0,0.0,0.185185185,0,0,6.0,1,0.9444,0
9,0,0,5,24,0,1,4,9,0.0,213,1.0,1,0.0,0.37037037,0,0,22.55555556,1,0.8889,0
27,1,0,6,27,351,1,5,27,2.0,27,0.0,0,0.0,0.4120370370000001,0,0,0.0,1,1.0,3
9,1,0,3,18,30,1,2,8,0.375,82,1.0,0,0.0,0.355555556,0,0,8.0,1,0.7778,0
7,1,0,27,50,7,3,27,3,0.805555556,198,1.0,3,0.0,0.4166666670000001,0,0,26.42857143,1,0.7143,0
8,2,0,10,28,0,1,9,3,0.35714285700000004,224,1.0,3,0.684210526,0.371428571,1,1,26.5,2,1.0,9
2,1,0,2,5,1,1,1,1,2.0,22,0.0,0,0.0,0.5,0,0,7.0,3,1.5,2
9,1,0,3,20,12,2,1,7,0.625,100,1.0,0,0.0,0.541666667,0,0,9.777777777999999,4,1.2222,0
7,2,0,3,17,0,3,1,7,0.611111111,66,1.0,0,0.333333333,0.392857143,0,0,8.0,2,1.0,0
13,2,0,12,37,42,4,9,13,0.611111111,175,1.0,1,0.8857142859999999,0.276923077,1,4,12.23076923,3,1.1538,6
6,4,0,9,31,5,1,9,3,0.5,143,0.5,1,0.8,0.305555556,1,1,22.5,1,0.8333,0
20,2,1,16,74,68,2,15,11,0.8646616540000001,537,0.7142857140000001,3,0.419354839,0.173684211,1,1,25.15,12,1.55,4
14,2,0,4,25,31,1,4,14,0.634615385,140,1.0,0,0.8857142859999999,0.3,1,4,8.714285713999999,1,0.8571,3
7,2,0,7,25,0,1,6,5,0.166666667,153,1.0,1,0.684210526,0.35714285700000004,1,1,20.57142857,4,1.2857,2
3,2,0,4,10,3,1,3,2,2.0,32,0.0,0,0.6,0.666666667,0,0,9.666666667000001,1,0.6667,2
20,1,0,2,21,190,1,1,20,2.0,50,0.0,0,0.0,0.4875,0,0,1.5,1,0.9,0
8,1,0,7,32,28,0,7,4,2.0,237,0.0,0,0.0,0.625,0,0,28.625,11,3.0,2
6,2,0,5,16,7,1,5,2,0.7,59,1.0,0,0.6,0.36,1,1,8.5,2,0.8333,0
19,1,15,32,38,139,21,11,16,0.8222222220000001,216,1.0,3,0.0,0.175438596,1,1,10.10526316,5,1.4737,4
0,1,0,1,0,0,1,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
6,1,0,6,7,15,1,5,6,2.0,14,0.0,0,0.0,0.361111111,0,0,1.333333333,1,0.8333,4
3,1,0,4,6,0,2,2,2,0.5,33,1.0,1,0.0,0.666666667,0,0,9.0,2,1.0,1
0,1,0,1,0,0,1,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,1,0,3,5,1,3,2,2,2.0,17,0.0,0,0.0,0.666666667,0,0,7.5,2,1.0,0
20,1,2,101,54,168,98,5,12,0.954887218,352,0.28571428600000004,0,0.0,0.219298246,0,0,16.25,3,1.15,0
4,4,15,49,8,6,49,0,4,1.333333333,21,1.0,0,1.0,0.666666667,0,0,4.0,0,0.0,1
2,1,0,2,19,1,1,1,2,2.0,121,0.0,0,0.0,0.666666667,0,0,59.5,13,6.5,1
9,2,0,4,16,0,3,1,9,0.5625,122,1.0,0,0.272727273,0.5555555560000001,0,0,12.11111111,4,1.2222,0
9,2,0,11,14,26,3,11,6,0.833333333,57,0.666666667,1,0.708333333,0.229166667,0,0,5.0,1,0.7778,1
5,1,0,6,10,2,0,6,4,0.5,44,1.0,1,0.0,0.583333333,0,0,7.4,2,0.8,0
3,2,0,5,4,3,2,3,3,2.0,10,0.0,0,0.5,0.666666667,0,0,2.333333333,1,0.6667,1
3,1,0,4,3,3,3,1,3,2.0,3,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,0
10,4,0,4,19,7,1,3,9,0.666666667,120,1.0,0,0.7894736840000001,0.425,1,2,10.6,1,0.8,0
6,4,0,6,17,0,1,5,4,0.4,85,1.0,1,0.857142857,0.4,1,2,12.83333333,1,0.8333,0
12,2,0,7,16,46,0,7,11,0.795454545,83,1.0,2,0.153846154,0.266666667,0,0,5.583333333,2,1.0,0
9,2,0,40,23,32,39,2,7,0.975,240,0.2,9,0.6315789470000001,0.375,1,1,24.55555556,4,1.8889,1
1,0,0,5,4,0,3,2,1,2.0,9,0.0,0,0.0,1.0,0,0,8.0,0,0.0,0
22,1,0,2,42,189,1,1,22,0.8412698409999999,182,1.0,0,0.0,0.171717172,0,0,7.0,7,1.2273,2
4,1,2,4,8,0,2,2,4,0.0,28,1.0,0,0.0,0.75,0,0,5.75,1,0.75,1
1,1,0,0,2,0,0,0,1,2.0,22,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
22,3,0,20,65,151,5,18,15,0.846560847,401,0.7777777779999999,6,0.457142857,0.15584415599999998,1,1,16.81818182,10,1.5455,7
3,1,0,2,15,3,1,1,0,2.0,63,0.0,0,0.0,0.5,0,0,20.0,1,0.6667,0
5,1,0,5,5,10,3,2,5,2.0,5,0.0,0,0.0,0.55,0,0,0.0,1,1.0,2
2,5,0,2,7,0,1,1,2,0.0,25,1.0,0,0.944444444,0.666666667,0,0,11.0,1,0.5,0
37,3,0,21,61,598,8,19,34,0.932539683,335,1.0,2,0.375,0.143939394,1,1,7.675675676,6,1.2162,8
3,1,0,4,5,3,0,4,3,2.0,18,0.0,0,0.0,0.833333333,0,0,5.0,1,0.6667,0
7,2,17,22,11,1,17,5,5,0.333333333,33,1.0,1,0.684210526,0.35714285700000004,1,1,3.571428571,1,0.8571,0
6,3,0,6,19,13,0,6,6,0.4,107,1.0,0,0.9,0.4166666670000001,0,0,16.66666667,4,1.6667,0
4,1,1,1,9,0,1,0,4,0.0,27,1.0,0,0.0,1.0,0,0,5.5,1,0.75,0
1,1,0,3,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
9,0,0,19,59,16,2,17,6,0.541666667,382,0.666666667,0,0.0,0.347222222,0,0,41.11111111,6,1.7778,0
0,1,0,1,0,0,1,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1,2,0,1,2,0,0,1,1,2.0,6,1.0,0,1.0,1.0,0,0,3.0,0,0.0,0
3,1,0,5,6,1,2,3,3,0.0,31,1.0,1,0.0,0.5,0,0,9.0,1,0.6667,0
15,1,0,22,47,81,2,20,14,0.867346939,218,1.0,1,0.0,0.1875,0,0,13.06666667,2,0.9333,0
8,2,0,7,33,26,0,7,1,0.571428571,417,1.0,0,0.588235294,0.390625,1,1,51.0,8,3.625,0
11,3,0,8,30,37,1,8,10,0.525,212,1.0,1,0.907407407,0.272727273,1,14,17.90909091,6,1.6364,5
5,2,0,12,17,6,1,12,3,0.583333333,88,1.0,0,0.5555555560000001,0.4,1,2,16.0,1,0.8,0
1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
2,1,0,5,2,1,4,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
4,3,0,9,11,6,6,4,4,2.0,25,0.0,0,0.97029703,0.625,1,2,5.25,1,0.75,3
13,3,0,8,25,26,1,7,13,0.625,161,1.0,0,0.907407407,0.307692308,1,2,11.07692308,5,1.3077,3
4,0,0,10,18,2,1,9,3,0.666666667,75,1.0,2,0.0,0.833333333,0,0,17.0,1,0.5,0
1,2,0,5,2,0,2,3,1,2.0,6,0.0,0,1.0,1.0,0,0,5.0,0,0.0,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,1,0,9,18,15,8,1,5,2.0,102,0.0,0,0.0,0.333333333,0,0,16.0,5,2.8333,3
16,1,0,6,47,112,4,2,14,0.6,301,1.0,0,0.0,0.4875,0,0,17.6875,1,0.875,2
32,1,0,3,67,484,1,3,21,0.854070661,651,0.523809524,0,0.0,0.25345622100000004,0,0,18.6875,7,1.7813,0
2,1,0,4,4,1,2,2,2,2.0,8,0.0,0,0.0,0.75,0,0,3.0,1,0.5,0
6,2,0,2,11,9,1,1,6,0.2,45,1.0,0,0.5,0.4166666670000001,0,0,6.333333333,2,0.8333,0
1,1,0,4,1,0,2,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
2,5,0,5,10,0,1,4,2,0.0,27,1.0,0,0.947368421,0.666666667,0,0,12.0,1,0.5,1
14,1,0,3,22,59,0,3,13,0.7538461540000001,125,1.0,0,0.0,0.17857142899999998,0,0,7.571428571,1,0.7857,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,2,0,2,9,9,1,1,6,0.2,41,1.0,0,0.5,0.5,0,0,5.666666667,2,0.8333,0
10,1,2,9,18,9,4,7,10,0.666666667,86,1.0,3,0.0,0.28571428600000004,0,0,7.3,3,1.2,0
2,3,0,8,8,1,2,7,2,2.0,31,0.0,0,0.952380952,0.625,0,0,14.5,2,1.0,1
52,2,1,36,112,1166,4,33,38,0.91349481,993,1.0,8,0.213114754,0.08875129,1,1,17.76923077,7,1.3846,7
27,2,0,20,62,293,1,19,23,0.905325444,343,1.0,4,0.074074074,0.134615385,0,0,11.22222222,3,1.1481,0
9,1,0,6,34,10,1,5,8,0.5,185,0.666666667,0,0.0,0.333333333,0,0,19.22222222,4,1.8889,0
5,2,0,9,21,0,1,8,3,0.25,84,1.0,2,0.764705882,0.4,1,1,15.4,1,0.8,2
5,1,0,0,7,0,0,0,5,0.5,32,1.0,0,0.0,0.466666667,0,0,5.0,1,0.8,1
2,1,0,1,7,1,0,1,2,2.0,26,0.0,0,0.0,0.75,0,0,12.0,1,0.5,0
2,1,0,4,4,1,1,3,2,2.0,9,0.0,0,0.0,1.0,0,0,3.5,1,0.5,2
5,3,0,19,43,2,3,19,3,0.5,157,1.0,1,0.846153846,0.466666667,1,1,30.0,1,0.8,0
14,1,0,10,21,59,8,3,13,0.641025641,126,1.0,1,0.0,0.375,0,0,7.785714286,4,1.2143,2
4,3,0,9,8,2,2,9,2,0.7777777779999999,33,1.0,2,0.904761905,0.4,0,0,6.5,1,0.5,0
4,4,0,1,6,0,1,0,3,0.666666667,37,1.0,0,0.972222222,0.45,0,0,7.75,2,0.75,0
2,1,0,2,2,1,2,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,3,0,7,14,1,0,7,1,2.0,42,0.0,0,0.958333333,0.666666667,1,2,20.0,1,0.5,0
45,1,0,17,85,864,8,14,38,0.907467532,523,1.0,3,0.0,0.13888888900000002,0,0,10.31111111,4,1.2667,2
2,3,0,4,8,0,1,3,1,0.0,33,1.0,1,0.954545455,0.666666667,0,0,15.0,1,0.5,3
4,0,0,10,18,4,1,9,3,0.666666667,81,1.0,0,0.0,0.4375,0,0,19.0,6,2.25,0
4,2,0,11,7,0,7,6,4,0.0,34,1.0,1,0.947368421,0.541666667,0,0,7.25,1,0.5,0
4,3,0,3,5,4,1,3,4,0.666666667,22,1.0,1,0.5,0.5,0,0,4.25,1,0.75,0
8,1,1,13,64,12,2,11,2,0.7857142859999999,388,0.75,2,0.0,0.321428571,0,0,47.0,11,2.125,5
2,1,0,3,11,1,1,2,2,2.0,54,0.0,0,0.0,0.666666667,0,0,26.0,6,3.0,1
2,1,0,11,2,1,11,0,2,2.0,2,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,0
52,3,0,17,109,1318,1,17,49,0.607843137,435,0.5,1,0.319444444,0.101495726,1,2,7.288461538,5,1.0192,0
12,3,0,11,26,44,1,10,8,0.727272727,121,1.0,3,0.666666667,0.233766234,1,1,8.75,2,0.8333,0
2,2,0,3,5,1,0,3,2,2.0,12,0.0,0,0.9,1.0,0,0,5.0,1,0.5,0
10,2,12,22,21,17,13,9,7,0.7777777779999999,90,1.0,4,0.590909091,0.28,1,1,7.6,2,1.1,3
26,1,1,10,47,0,5,5,24,0.08,236,1.0,1,0.0,0.258241758,0,0,8.038461538,2,1.0,0
10,3,0,13,25,43,0,13,6,0.833333333,116,1.0,2,0.7419354840000001,0.333333333,1,2,10.4,2,0.9,3
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,1,0,4,5,10,4,0,5,2.0,5,0.0,0,0.0,1.0,0,0,0.0,1,1.0,2
18,2,0,9,20,147,4,7,14,0.705882353,100,1.0,1,0.692307692,0.259259259,1,3,4.5,1,0.8889,0
10,1,0,3,16,27,1,2,10,0.666666667,69,1.0,1,0.0,0.425,0,0,5.6,1,0.7,1
6,3,0,10,18,7,3,8,3,0.7,85,1.0,1,0.84,0.36,0,0,12.83333333,2,0.8333,0
45,2,0,21,67,916,8,16,38,0.6863636359999999,461,1.0,3,0.232142857,0.252525253,1,1,9.133333333,5,1.0889,2
3,2,0,5,18,3,2,3,3,2.0,65,0.0,0,0.882352941,0.4166666670000001,0,0,20.66666667,4,1.6667,0
2,0,0,5,8,1,1,4,2,2.0,32,0.0,0,0.0,0.75,0,0,15.0,1,0.5,0
11,1,0,16,52,43,1,15,1,0.5,248,1.0,0,0.470588235,0.4,1,4,21.45454545,10,1.9091,0
4,2,0,5,15,4,1,5,3,0.666666667,38,1.0,1,0.857142857,0.466666667,0,0,8.25,1,0.25,1
12,1,0,7,62,28,2,5,7,0.545454545,507,1.0,1,0.0,0.329545455,0,0,41.0,6,2.3333,6
6,1,0,4,9,9,0,4,5,0.2,41,1.0,0,0.0,0.4166666670000001,0,0,5.666666667,2,1.0,1
41,1,0,6,54,516,5,1,41,0.875,507,0.0,0,0.0,0.29756097600000003,0,0,10.95121951,1,0.9268,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
10,1,0,0,22,45,0,0,9,2.0,81,0.0,0,0.0,0.25,0,0,7.1,2,1.1,2
7,4,0,2,13,0,1,1,7,0.583333333,108,1.0,1,0.85,0.571428571,0,0,14.14285714,3,2.0,0
6,6,0,3,16,7,1,2,5,0.8,80,1.0,0,0.7826086959999999,0.4166666670000001,0,0,11.66666667,3,1.1667,0
12,3,0,17,29,52,6,16,12,0.681818182,140,1.0,2,0.65625,0.191666667,1,1,10.5,2,1.0,0
6,1,4,5,7,9,5,0,5,0.6,23,1.0,0,0.0,0.5,0,0,2.666666667,1,0.6667,0
1,5,0,2,6,0,1,1,1,2.0,14,1.0,0,1.0,1.0,0,0,12.0,0,0.0,0
3,1,0,6,3,3,5,2,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
2,5,0,4,8,0,1,4,2,0.0,22,1.0,1,0.947368421,0.666666667,0,0,9.5,1,0.5,0
6,1,0,11,39,9,1,10,3,0.4,189,1.0,0,0.428571429,0.333333333,0,0,30.33333333,5,1.3333,0
2,1,0,2,2,1,2,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,1,4,12,20,17,8,4,3,0.75,108,1.0,1,0.0,0.428571429,0,0,14.14285714,3,1.0,2
6,2,0,1,14,0,1,0,6,0.0,52,1.0,0,0.692307692,0.5,0,0,7.5,1,0.6667,1
3,0,0,10,13,1,1,9,2,0.5,66,1.0,0,0.0,0.75,0,0,20.66666667,1,0.3333,0
5,1,0,4,11,10,1,3,4,2.0,56,0.0,0,0.0,0.44,0,0,10.2,1,0.8,0
39,1,11,23,67,687,13,10,31,0.8973684209999999,405,1.0,7,0.0,0.13377193,0,0,9.128205128,4,1.3846,4
3,1,0,4,9,1,1,3,3,0.0,47,1.0,0,0.0,0.5,0,0,14.33333333,2,1.0,0
4,1,0,38,4,6,34,5,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
7,1,0,11,19,9,0,11,7,0.791666667,75,1.0,3,0.0,0.35714285700000004,0,0,9.142857142999999,1,0.8571,0
4,2,0,6,7,4,5,1,2,0.916666667,56,0.25,4,0.857142857,0.444444444,1,1,12.0,1,0.5,0
21,2,1,15,49,142,1,14,12,0.808333333,276,1.0,2,0.4,0.2,1,2,11.85714286,3,1.0,0
2,1,0,4,4,1,1,3,2,2.0,9,0.0,0,0.0,1.0,0,0,3.5,1,0.5,2
13,1,0,23,77,48,1,22,5,0.738095238,614,1.0,4,0.0,0.314814815,0,0,45.69230769,8,2.6154,9
6,3,0,9,15,15,3,6,6,2.0,42,0.0,0,0.971428571,0.4166666670000001,2,3,6.0,1,0.5,3
3,3,0,10,25,0,1,10,2,0.0,134,1.0,0,0.92,0.5,1,1,43.33333333,2,1.0,0
17,2,0,4,57,104,1,4,8,0.90625,496,0.75,0,0.529411765,0.338235294,1,5,27.47058824,12,1.8235,0
6,6,0,12,22,11,1,12,5,0.6,87,1.0,1,0.857142857,0.305555556,0,0,13.16666667,1,0.8333,0
8,3,0,13,32,0,1,13,5,0.642857143,115,1.0,2,0.76,0.314285714,0,0,12.875,2,0.875,0
3,3,2,9,7,3,2,7,1,2.0,24,0.0,0,0.954545455,0.533333333,0,0,7.0,1,0.3333,0
6,3,0,9,11,3,2,9,3,0.666666667,43,1.0,2,0.826086957,0.28,0,0,5.666666667,1,0.6667,0
2,0,0,5,10,1,1,4,2,2.0,40,0.0,0,0.0,0.75,0,0,19.0,1,0.5,0
7,1,0,3,12,9,1,2,7,0.0,59,1.0,1,0.0,0.5,0,0,7.285714286,1,0.8571,0
14,3,0,6,29,35,1,6,13,0.153846154,132,1.0,0,0.6571428570000001,0.339285714,2,7,8.357142857000001,2,1.1429,0
6,4,0,10,28,5,1,10,3,0.5,128,0.5,1,0.8,0.305555556,1,1,20.0,1,0.8333,0
5,3,0,8,35,0,1,8,5,0.375,163,1.0,0,0.826086957,0.4,0,0,31.2,1,0.8,0
30,1,1,15,55,407,1,14,27,0.8620689659999999,251,1.0,2,0.0,0.130769231,0,0,7.266666667000001,2,1.0333,2
7,0,0,10,22,21,1,9,1,2.0,138,0.0,0,0.0,0.5,0,0,18.71428571,9,2.2857,0
7,3,0,12,28,0,1,12,2,0.6333333329999999,227,0.8,2,0.791666667,0.333333333,0,0,30.71428571,3,1.0,0
11,1,3,12,16,41,10,2,10,0.666666667,91,1.0,1,0.0,0.327272727,0,0,7.0,1,0.8182,2
15,3,0,5,22,71,1,5,13,0.7857142859999999,113,1.0,0,0.638888889,0.35,2,6,6.333333333,2,0.9333,0
7,2,0,1,17,0,1,0,7,0.25,83,1.0,0,0.692307692,0.7142857140000001,0,0,10.57142857,1,0.5714,2
47,2,0,23,100,943,9,22,38,0.87458194,1056,1.0,1,0.274193548,0.104859335,0,0,21.19148936,6,1.3617,7
14,3,0,11,52,59,3,10,9,0.692307692,349,1.0,1,0.6764705879999999,0.243589744,2,4,23.78571429,4,1.4286,0
3,2,0,4,7,3,1,3,1,2.0,308,0.0,0,0.666666667,1.0,1,1,101.6666667,1,0.6667,0
20,1,0,3,39,188,0,3,20,0.105263158,168,1.0,0,0.0,0.4875,0,0,7.3,2,1.5,0
2,1,0,9,2,1,8,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,1
9,1,0,6,17,24,0,6,9,0.6875,78,1.0,1,0.0,0.4074074070000001,0,0,7.444444444,1,0.8889,0
5,1,0,13,19,10,7,6,4,2.0,63,0.0,0,0.0,0.44,0,0,11.6,2,1.0,3
1,4,3,4,2,0,4,0,1,2.0,7,1.0,0,1.0,1.0,0,0,5.0,0,0.0,0
2,1,0,5,5,1,1,4,1,2.0,23,0.0,0,0.0,0.5,0,0,10.5,3,1.5,0
6,3,0,7,19,13,1,7,4,0.466666667,78,1.0,1,0.7826086959999999,0.444444444,1,1,11.5,2,1.0,0
3,2,0,4,7,3,1,3,1,2.0,77,0.0,0,0.666666667,1.0,1,1,24.66666667,1,0.6667,0
25,1,0,12,64,230,0,12,22,0.65,318,1.0,2,0.0,0.13,0,0,11.52,3,1.04,3
2,1,0,5,11,0,1,4,2,0.0,39,1.0,1,0.0,0.666666667,0,0,18.0,1,0.5,0
20,3,0,18,53,126,4,17,14,0.782894737,299,1.0,2,0.7142857140000001,0.16,1,1,13.55,2,1.05,0
4,0,2,5,24,6,2,3,1,2.0,93,0.0,0,0.0,0.4,0,0,22.25,4,1.5,0
24,1,0,3,34,0,0,3,22,0.52173913,199,0.666666667,0,0.0,0.373913043,0,0,7.166666667,1,0.8333,0
5,3,0,14,29,0,1,14,2,0.5,129,1.0,2,0.88,0.4375,1,1,24.4,5,1.4,0
3,5,0,2,6,3,1,1,3,2.0,16,0.0,0,1.0,0.7777777779999999,0,0,4.333333333,0,0.0,0
5,1,0,4,11,0,2,2,5,0.0,43,1.0,1,0.0,0.6,0,0,7.4,1,0.8,0
2,3,0,3,5,1,1,3,1,2.0,17,0.0,0,0.958333333,0.666666667,1,2,7.5,1,0.5,0
8,2,0,8,31,28,1,7,1,2.0,396,0.0,0,0.588235294,0.347222222,1,1,48.5,7,3.125,0
2,3,0,4,4,1,0,4,1,2.0,11,0.0,0,0.958333333,0.666666667,1,1,4.5,1,0.5,0
17,2,2,12,45,56,2,10,11,0.84375,257,0.8,5,0.464285714,0.1796875,1,1,13.52941176,2,1.0,4
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,2,0,2,4,1,1,1,3,0.5,15,1.0,0,0.666666667,0.666666667,0,0,3.666666667,1,0.6667,0
2,1,0,5,6,0,0,5,2,0.0,30,1.0,2,0.0,0.625,0,0,13.0,1,0.5,0
89,1,0,22,152,3486,4,20,83,0.960359408,1002,1.0,1,0.0,0.092696629,0,0,9.775280899,29,1.4831,0
4,1,0,8,18,2,1,7,2,0.5,131,1.0,2,0.0,0.7777777779999999,0,0,31.25,3,1.5,1
9,1,0,127,9,36,122,7,9,2.0,9,0.0,0,0.0,0.333333333,0,0,0.0,1,1.0,2
4,2,0,3,7,4,2,1,2,0.962962963,111,0.111111111,9,0.857142857,0.444444444,1,1,24.5,1,0.5,0
3,1,0,3,5,1,1,2,1,0.5,14,1.0,0,0.8,1.0,0,0,3.333333333,1,0.3333,0
1,2,0,1,2,0,0,1,1,2.0,7,1.0,0,1.0,1.0,0,0,3.0,0,0.0,0
4,2,0,9,10,6,3,6,4,2.0,28,0.0,0,0.923076923,0.4375,1,1,6.0,1,0.75,1
4,3,0,11,19,6,3,9,4,2.0,43,0.0,0,0.97029703,0.4375,0,0,9.75,1,0.75,7
5,3,0,8,15,10,2,6,5,2.0,36,0.0,0,0.980769231,0.4,1,2,6.2,1,0.4,2
1,1,0,104,1,0,103,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
15,1,0,3,59,105,3,1,13,2.0,519,0.0,0,0.0,0.28,0,0,33.6,5,1.5333,1
19,2,0,10,24,165,4,8,15,0.833333333,109,1.0,1,0.679245283,0.245614035,1,3,4.684210526,1,0.8947,0
6,1,0,4,17,9,1,3,6,0.933333333,75,1.0,0,0.0,0.5,0,0,11.0,4,2.0,1
1,4,2,3,2,0,3,0,1,2.0,7,1.0,0,1.0,1.0,0,0,5.0,0,0.0,0
3,1,0,3,5,1,1,2,1,0.5,14,1.0,0,0.8,1.0,0,0,3.333333333,1,0.3333,0
9,1,0,11,9,36,6,5,9,2.0,9,0.0,0,0.0,0.349206349,0,0,0.0,1,1.0,0
18,1,0,27,62,119,3,27,6,0.745098039,356,1.0,2,0.0,0.235294118,0,0,18.61111111,6,1.6111,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,21,2,1,21,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,2,0,1,6,0,0,1,4,0.333333333,22,1.0,0,0.666666667,0.583333333,0,0,4.25,1,0.5,0
8,1,0,12,47,26,6,8,5,0.7142857140000001,258,1.0,1,0.0,0.301587302,0,0,31.125,6,1.5,0
4,2,0,7,8,6,2,6,4,2.0,27,0.0,0,0.923076923,0.4375,1,1,5.75,1,0.75,0
4,2,0,3,11,0,1,2,3,0.333333333,45,1.0,0,0.857142857,0.625,1,1,10.0,1,0.75,0
2,4,0,3,4,1,2,1,2,2.0,12,1.0,0,1.0,0.833333333,0,0,4.5,0,0.0,0
1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
8,3,0,9,50,14,1,9,5,0.642857143,295,1.0,2,0.76,0.28571428600000004,0,0,35.625,5,1.375,4
3,1,0,1,41,3,0,1,1,2.0,221,0.0,0,0.0,0.333333333,0,0,72.66666667,1,0.6667,0
2,3,0,3,7,1,0,3,1,2.0,24,0.0,0,0.833333333,0.666666667,1,1,11.0,1,0.5,0
4,1,0,4,10,0,1,3,4,0.0,35,1.0,0,0.0,0.583333333,0,0,7.5,1,0.75,1
13,2,7,15,25,24,7,8,11,0.5555555560000001,137,1.0,1,0.911764706,0.230769231,1,5,9.307692308,2,0.8462,3
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
0,1,0,2,0,0,1,1,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
9,3,0,8,21,18,1,8,9,0.5625,84,1.0,1,0.935779817,0.333333333,1,2,8.111111111,2,0.8889,2
13,2,0,14,55,56,1,13,7,0.666666667,327,0.666666667,0,0.388888889,0.30952381,1,3,23.92307692,7,1.8462,0
3,3,0,7,10,3,1,6,3,2.0,31,0.0,0,0.965517241,0.5555555560000001,0,0,9.333333332999999,1,0.3333,2
24,1,0,6,38,24,1,5,22,0.571428571,401,0.571428571,0,0.0,0.373913043,0,0,15.41666667,2,1.5,0
3,3,0,4,7,3,1,4,2,2.0,23,0.0,0,0.958333333,0.5,1,2,6.666666667,1,0.3333,0
3,4,0,8,15,3,0,8,1,2.0,50,0.0,0,0.928571429,0.666666667,2,2,15.66666667,1,0.6667,0
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,6,9,0,1,5,2,0.0,32,1.0,1,0.0,0.666666667,0,0,14.5,1,0.5,0
9,1,2,11,32,30,2,9,4,0.5625,195,0.5,0,0.0,0.265625,0,0,20.44444444,10,2.0,0
1,1,0,1,1,0,1,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
