wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
12,1,0,8,19,44,4,4,12,0.833333333,85,1.0,3,0.0,0.236111111,1,1,5.583333333,2,1.0,0
23,1,0,63,23,253,55,11,23,1.045454545,25,0.0,0,0.0,0.16847826100000002,0,0,0.0,1,1.0,0
17,4,0,15,78,84,0,15,15,0.8515625,413,1.0,0,0.792207792,0.254901961,1,1,22.82352941,6,1.2353,0
25,3,1,15,85,210,1,0,10,0.75,542,1.0,0,0.783018868,0.192307692,1,5,20.52,6,1.6,0
11,1,0,11,51,37,4,8,5,0.566666667,349,1.0,1,0.0,0.383333333,0,0,30.45454545,8,1.8182,0
10,1,0,2,12,25,1,1,10,0.805555556,53,1.0,0,0.0,0.7,0,0,3.9,1,0.9,0
4,1,0,2,6,0,1,1,4,0.333333333,35,1.0,2,0.0,0.5,0,0,7.25,3,1.25,0
10,2,0,10,41,15,0,10,8,0.694444444,214,1.0,0,0.5,0.4,0,0,20.0,7,1.6,0
2,3,0,8,7,0,1,7,2,1.0,37,0.5,1,0.933333333,0.6,0,0,16.5,1,0.5,0
14,1,0,10,34,65,1,0,13,0.355769231,207,1.0,0,0.0,0.404761905,0,0,13.21428571,3,1.1429,0
7,1,0,3,33,17,2,0,4,0.666666667,274,1.0,0,0.0,0.375,0,0,37.85714286,4,1.2857,0
15,1,0,16,29,81,14,3,11,0.8367346940000001,149,1.0,2,0.0,0.193877551,0,0,8.466666667,2,1.2,0
6,6,0,3,20,15,0,0,6,2.0,61,0.0,0,0.963768116,0.833333333,1,1,9.166666667000001,3,1.1667,0
16,4,0,8,37,86,0,8,16,0.857142857,265,1.0,0,0.802631579,0.359375,2,4,15.125,1,0.9375,0
13,2,0,10,50,46,0,10,10,0.783333333,267,1.0,0,0.428571429,0.323076923,0,0,19.15384615,8,1.5385,0
4,4,0,2,8,6,2,0,4,2.0,20,0.0,0,1.0,0.666666667,0,0,4.0,0,0.0,0
6,1,0,4,6,15,4,0,6,2.0,6,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
15,1,0,8,36,35,2,6,15,0.666666667,214,1.0,3,0.0,0.25,1,1,12.86666667,3,1.0667,0
1,1,0,8,1,0,7,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
9,1,0,3,11,26,2,1,9,0.85,60,1.0,0,0.0,0.361111111,0,0,5.1111111110000005,1,0.8889,0
9,2,0,10,36,14,1,10,8,0.5625,166,1.0,1,0.454545455,0.377777778,0,0,17.22222222,4,1.4444,0
56,1,0,33,146,1146,12,23,56,0.853535354,1086,1.0,5,0.0,0.079545455,0,0,18.07142857,6,1.4107,0
4,2,0,4,13,0,1,0,3,0.333333333,41,1.0,1,0.8125,0.583333333,1,2,9.0,1,0.75,0
4,1,0,9,4,6,9,0,4,2.0,4,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
10,1,3,4,16,25,3,1,7,0.7222222220000001,130,1.0,0,0.0,0.45,0,0,11.4,2,1.0,0
6,4,0,7,22,0,0,7,6,0.4,141,1.0,0,0.924242424,0.666666667,1,1,22.16666667,1,0.8333,0
2,1,0,22,2,1,22,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2,1,0,3,6,0,1,2,2,0.0,26,1.0,0,0.0,0.666666667,0,0,11.5,2,1.0,0
6,1,0,1,7,3,1,0,6,0.6,34,1.0,0,0.0,0.5555555560000001,0,0,4.333333333,1,0.6667,0
8,1,0,12,17,20,11,1,8,0.5,121,1.0,1,0.0,0.34375,1,1,13.625,6,1.5,0
7,1,0,38,7,21,38,0,7,2.0,7,0.0,0,0.0,0.571428571,0,0,0.0,1,1.0,0
6,1,0,10,47,7,1,9,4,0.466666667,258,1.0,0,0.0,0.4166666670000001,0,0,41.5,5,2.1667,0
20,3,0,12,79,144,2,11,14,0.885964912,785,1.0,0,0.660714286,0.227777778,2,3,37.95,3,1.1,0
54,2,0,15,138,1241,7,0,16,0.877358491,1573,1.0,1,0.267605634,0.205450734,1,1,27.7962963,5,1.2037,0
8,2,0,5,32,20,0,5,4,0.5,222,1.0,0,0.4166666670000001,0.4,0,0,26.5,5,2.0,0
11,1,0,15,15,29,12,3,11,0.825,57,1.0,3,0.0,0.272727273,0,0,3.818181818,1,0.9091,0
5,1,0,2,17,0,0,2,5,0.583333333,103,0.333333333,0,0.0,0.466666667,0,0,19.0,5,1.6,0
4,1,0,3,21,6,2,1,4,2.0,97,0.0,0,0.0,0.4,0,0,23.25,3,2.0,0
3,2,0,4,19,0,1,3,3,0.0,57,1.0,0,0.7142857140000001,0.5,0,0,17.66666667,2,1.0,0
21,4,0,15,86,138,0,15,17,0.85625,570,1.0,0,0.75308642,0.176190476,2,3,25.76190476,4,1.1905,0
5,1,0,2,22,8,1,0,5,0.5,97,1.0,0,0.0,0.4,0,0,18.2,1,0.6,0
5,1,0,2,6,8,1,1,3,0.75,20,1.0,1,0.0,0.5,0,0,2.8,1,0.6,0
3,3,0,6,9,0,1,5,3,0.833333333,41,0.666666667,2,0.875,0.466666667,0,0,11.66666667,1,0.6667,0
2,6,0,9,9,1,0,9,1,2.0,27,0.0,0,0.961538462,0.666666667,1,1,12.5,1,0.5,0
3,1,0,3,3,3,2,0,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
13,1,0,28,13,78,24,9,13,2.0,13,0.0,0,0.0,0.18589743600000005,0,0,0.0,1,1.0,0
27,4,0,14,69,273,2,13,22,0.909090909,436,1.0,0,0.701149425,0.296296296,1,2,14.74074074,1,0.963,0
5,5,1,4,11,10,1,0,4,2.0,28,0.0,0,0.968503937,0.6,1,1,4.6,1,0.8,0
5,1,0,9,8,0,8,2,5,0.5,30,1.0,1,0.0,0.466666667,0,0,4.6,1,0.8,0
2,5,2,5,5,1,2,0,2,2.0,12,0.0,0,0.991935484,1.0,1,1,5.0,1,0.5,0
5,1,0,13,5,10,12,2,5,2.0,5,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
7,1,1,5,14,13,1,4,7,0.75,56,1.0,1,0.0,0.314285714,0,0,6.714285714,3,1.1429,0
5,1,0,5,6,8,4,1,3,0.75,20,1.0,1,0.0,0.5,0,0,2.8,1,0.6,0
2,1,0,9,2,1,8,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2,2,2,5,5,0,2,3,1,0.5,24,1.0,1,0.923076923,0.6,0,0,10.0,1,0.5,0
4,1,0,9,18,4,6,3,3,0.666666667,77,0.0,1,0.0,0.333333333,0,0,18.0,4,1.75,0
3,1,0,15,3,3,14,1,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,3,0,4,18,5,2,3,5,0.65,98,0.75,0,0.7142857140000001,0.466666667,0,0,14.66666667,3,1.0,0
2,2,0,8,3,0,5,0,2,0.0,14,1.0,1,0.8,0.625,0,0,5.5,1,0.5,0
4,1,0,2,8,4,0,0,4,0.666666667,24,1.0,1,0.0,0.5,0,0,4.75,1,0.75,0
5,1,0,12,10,4,8,0,4,0.5,35,1.0,1,0.0,0.25,0,0,5.8,1,0.6,0
3,1,0,11,4,0,11,0,3,0.5,20,1.0,0,0.0,0.5555555560000001,0,0,5.0,1,0.6667,0
2,2,0,5,16,1,1,4,2,2.0,60,0.0,0,0.833333333,0.666666667,0,0,29.0,4,2.0,0
5,1,0,9,20,2,3,6,5,0.625,89,1.0,1,0.0,0.533333333,0,0,16.4,2,1.2,0
11,1,0,2,15,17,2,0,11,0.725,95,1.0,0,0.0,0.727272727,0,0,7.272727272999999,2,0.9091,0
19,4,0,12,57,125,3,12,15,0.833333333,326,1.0,0,0.772151899,0.342105263,1,1,15.84210526,3,1.0526,0
4,1,0,2,6,0,1,1,4,0.333333333,35,1.0,2,0.0,0.5,0,0,7.25,3,1.25,0
3,2,0,3,6,3,1,0,3,2.0,15,0.0,0,0.7777777779999999,0.833333333,2,2,4.0,1,0.6667,0
6,1,0,6,13,0,3,3,6,0.4,55,1.0,1,0.0,0.458333333,0,0,7.833333333,2,1.0,0
2,2,0,3,3,0,1,3,2,1.0,15,0.5,1,0.923076923,0.666666667,0,0,5.5,1,0.5,0
3,1,0,11,3,3,10,1,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
45,1,0,19,113,634,9,11,37,0.8441558440000001,1006,1.0,5,0.0,0.141608392,0,0,21.04444444,9,1.5778,0
2,3,0,4,3,0,1,4,2,1.0,17,0.5,1,0.928571429,0.6,0,0,6.5,1,0.5,0
7,1,0,3,8,15,3,0,6,0.5,51,1.0,0,0.0,0.535714286,0,0,5.857142857,1,0.5714,0
10,1,0,6,17,31,6,0,10,0.611111111,107,1.0,0,0.0,0.4,1,1,9.3,3,1.3,0
2,1,0,10,2,1,10,1,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
10,1,2,5,41,45,2,3,10,2.0,173,0.0,0,0.0,0.466666667,1,1,16.3,9,1.8,0
16,2,0,16,32,86,12,4,16,0.5111111110000001,187,0.0,1,0.409090909,0.294642857,1,8,10.5,1,0.8125,0
2,1,0,4,2,1,4,0,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
5,6,0,8,28,2,0,8,5,0.625,101,1.0,0,0.956043956,0.7,1,1,18.8,1,0.8,0
3,1,0,3,4,3,2,1,1,1.0,14,0.0,1,0.0,0.75,0,0,3.333333333,1,0.3333,0
43,4,0,14,103,739,1,14,41,0.94047619,642,1.0,0,0.59223301,0.372093023,3,5,13.46511628,1,0.9767,0
5,2,0,8,40,10,2,0,5,2.0,338,0.0,0,0.6,0.48,1,3,66.6,14,3.4,0
15,1,0,6,31,89,2,0,15,0.107142857,133,1.0,1,0.0,0.333333333,0,0,7.733333332999999,2,1.0,0
21,4,0,12,102,160,0,12,13,0.85,782,1.0,0,0.75308642,0.17857142899999998,3,6,36.0,7,1.5238,0
14,1,1,2,19,79,1,1,7,0.807692308,97,1.0,0,0.0,0.28571428600000004,0,0,5.5,2,1.0,0
3,2,0,4,18,3,1,0,0,1.0,53,0.0,1,0.933333333,1.0,1,1,16.33333333,2,0.6667,0
7,1,0,7,23,15,5,0,5,0.8888888890000001,148,0.5,0,0.0,0.4,0,0,19.28571429,1,0.7143,0
12,2,0,7,31,10,3,0,9,1.01010101,303,1.0,1,0.5,0.393939394,1,1,22.0,6,1.6667,0
2,3,0,3,5,0,1,2,1,0.0,15,1.0,0,1.0,1.0,0,0,6.0,0,0.0,0
12,1,0,8,30,54,1,0,10,0.8409090909999999,169,1.0,0,0.0,0.5,0,0,12.75,3,1.4167,0
24,6,0,14,57,222,0,0,19,0.695652174,349,0.6,0,0.843537415,0.139880952,5,10,13.33333333,8,1.8333,0
13,3,0,8,32,4,0,8,13,0.666666667,134,1.0,0,0.7551020409999999,0.192307692,2,2,9.076923077,1,0.9231,0
103,1,0,47,260,4423,21,33,71,0.903313049,3559,1.0,6,0.0,0.098039216,1,1,33.27184466,26,2.5631,0
28,1,0,32,82,374,26,7,24,1.012345679,926,0.166666667,0,0.0,0.226337449,0,0,31.64285714,23,2.6786,2
6,1,2,3,7,3,2,1,4,0.6,36,1.0,0,0.0,0.444444444,0,0,4.666666667,1,0.6667,0
4,2,0,5,6,4,1,4,2,0.666666667,21,1.0,1,0.5,0.5,0,0,4.0,1,0.5,0
4,1,0,9,4,6,9,0,4,2.0,4,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
1,1,0,8,1,0,6,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,1,0,8,26,0,1,7,4,0.625,127,1.0,2,0.0,0.314285714,0,0,23.6,4,1.6,0
25,4,0,18,73,200,1,0,18,0.854166667,666,1.0,0,0.736263736,0.38,0,0,25.32,13,1.92,1
7,1,0,2,13,0,1,1,7,0.694444444,86,1.0,0,0.0,0.571428571,0,0,10.42857143,1,0.8571,0
21,1,0,7,22,154,5,2,21,0.905,141,1.0,2,0.0,0.18452381,0,0,5.2380952380000005,1,0.9524,0
2,2,0,2,4,1,1,1,2,2.0,11,0.0,0,0.666666667,0.666666667,1,1,4.5,1,0.5,0
8,1,0,10,21,28,5,5,7,2.0,130,0.0,0,0.0,0.3125,0,0,15.25,5,2.625,0
32,4,0,16,81,406,2,0,27,0.925558313,504,1.0,0,0.683673469,0.3,1,3,14.34375,1,0.9688,0
13,1,2,4,44,70,2,2,9,0.833333333,208,1.0,0,0.0,0.5625,0,0,14.84615385,1,0.8462,0
19,1,0,8,42,99,2,7,3,0.7888888890000001,329,1.0,1,0.0,0.263157895,0,0,16.05263158,5,1.5789,2
2,1,0,6,21,1,3,3,1,2.0,144,0.0,0,0.0,0.5,0,0,71.0,10,5.0,0
1,1,0,4,1,0,2,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
25,1,0,10,58,234,6,4,23,0.591666667,257,1.0,1,0.0,0.32,0,0,9.08,2,1.16,0
8,1,0,12,29,0,7,5,8,0.0,126,1.0,1,0.0,0.4166666670000001,0,0,14.625,1,0.875,0
5,1,1,26,11,0,24,2,5,0.375,41,1.0,1,0.0,0.466666667,0,0,6.8,1,0.8,0
3,1,2,7,8,3,7,0,3,2.0,34,0.0,0,0.0,0.7777777779999999,0,0,10.33333333,1,0.6667,0
4,3,0,6,10,4,1,5,1,0.666666667,27,1.0,1,0.7142857140000001,0.5,1,1,5.5,1,0.5,0
5,1,1,6,6,0,5,1,5,0.5,32,1.0,1,0.0,0.466666667,0,0,5.0,1,0.8,0
2,1,0,4,3,1,4,1,1,1.0,8,0.0,1,0.0,1.0,0,0,2.5,1,0.5,0
1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
12,5,0,3,25,66,0,0,12,2.0,67,0.0,0,0.938888889,0.472222222,1,1,4.583333333,1,0.9167,0
5,1,0,14,21,0,11,3,5,0.0,75,1.0,0,0.0,0.4,0,0,13.8,2,1.0,0
54,2,0,17,137,1241,7,0,16,0.943951165,1589,1.0,1,0.27777777800000003,0.205450734,0,0,27.7962963,5,1.2037,0
5,3,0,4,9,2,1,3,5,0.85,61,0.8,0,0.7777777779999999,0.333333333,0,0,10.2,1,0.8,0
37,6,0,26,120,570,2,26,24,0.848765432,1123,0.666666667,0,0.8252427179999999,0.12012012,4,18,29.10810811,9,2.5676,2
10,1,3,9,15,29,3,6,8,0.7777777779999999,67,1.0,1,0.0,0.65,0,0,5.3,2,1.0,0
8,2,0,6,32,20,0,6,4,0.5,221,1.0,0,0.461538462,0.4,0,0,26.375,5,2.0,0
2,2,2,4,5,0,2,2,1,0.0,19,1.0,1,0.923076923,0.625,0,0,8.0,1,0.5,0
20,1,0,8,29,108,5,3,20,0.809210526,188,1.0,1,0.0,0.235714286,0,0,8.0,1,0.9,0
3,1,2,3,4,1,2,1,2,0.0,16,1.0,0,0.0,0.666666667,0,0,4.0,1,0.6667,0
3,1,0,9,23,0,1,8,2,0.0,125,1.0,2,0.0,0.444444444,0,0,39.66666667,1,0.6667,0
8,2,0,16,52,16,2,0,5,0.666666667,336,1.0,1,0.740740741,0.46875,1,1,40.625,2,1.0,0
7,3,0,5,20,9,3,4,5,0.7333333329999999,110,1.0,0,0.583333333,0.333333333,0,0,14.0,3,1.0,0
3,5,2,16,38,3,2,0,1,2.0,159,0.0,0,0.981132075,1.0,0,0,52.0,1,0.6667,0
5,6,0,6,24,2,0,0,5,0.625,88,1.0,0,0.963636364,0.7,2,2,16.2,1,0.8,0
9,3,0,20,71,36,1,20,5,2.0,476,0.0,0,0.6315789470000001,0.296296296,0,0,51.88888889,9,3.1111,0
4,1,0,5,22,6,3,2,3,2.0,100,0.0,0,0.0,0.4166666670000001,0,0,24.0,3,2.0,0
23,5,1,10,74,189,1,9,14,0.806818182,608,1.0,0,0.889473684,0.233766234,3,4,25.08695652,8,1.5652,0
7,1,0,7,34,15,1,6,2,0.75,288,0.5,1,0.0,0.333333333,0,0,39.85714286,5,1.5714,0
10,4,0,10,38,3,1,0,9,0.666666667,207,1.0,0,0.8815789470000001,0.65,1,1,19.3,2,1.0,0
3,2,0,4,19,0,1,3,3,0.0,57,1.0,0,0.75,0.5,0,0,17.66666667,2,1.0,0
1,1,0,5,1,0,3,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
11,1,0,4,25,23,3,1,7,0.7666666670000001,215,1.0,0,0.0,0.242424242,0,0,18.0,3,1.0909,0
4,1,0,2,6,6,1,1,3,1.0,23,0.0,1,0.0,0.666666667,0,0,4.5,2,0.75,0
11,1,0,2,15,17,2,0,11,0.725,95,1.0,0,0.0,0.727272727,0,0,7.272727272999999,2,0.9091,0
18,1,0,23,83,151,18,5,15,0.970588235,638,1.0,0,0.0,0.194117647,0,0,34.33333333,5,1.5556,0
11,5,2,7,27,49,2,0,10,0.8,85,1.0,0,0.944134078,0.345454545,2,2,6.6363636360000005,2,1.0,0
4,2,0,4,13,0,1,0,3,0.333333333,41,1.0,1,0.8125,0.583333333,1,2,9.0,1,0.75,0
12,2,0,7,29,30,2,5,11,0.757575758,171,1.0,1,0.388888889,0.25,1,1,12.75,2,1.1667,0
5,5,0,6,15,10,3,3,5,2.0,48,0.0,0,1.0,0.5,0,0,8.6,0,0.0,0
35,4,0,16,103,429,0,0,28,0.8941176470000001,824,0.933333333,1,0.663366337,0.314285714,2,4,22.11428571,2,1.0,1
11,1,0,6,19,1,5,2,11,0.45,67,1.0,1,0.0,0.318181818,0,0,4.909090909,1,0.9091,0
74,1,0,40,190,2181,13,30,72,0.8829908679999999,1443,1.0,8,0.0,0.067567568,0,0,18.17567568,6,1.4189,1
9,2,0,19,39,34,8,13,5,0.9375,178,0.5,1,0.3,0.328125,1,1,18.55555556,1,0.7778,2
13,1,7,28,37,44,23,6,6,0.5555555560000001,172,1.0,1,0.0,0.201923077,1,1,12.0,5,1.2308,0
5,1,1,3,13,4,1,2,5,0.5,48,1.0,0,0.0,0.4,0,0,8.4,3,1.2,0
4,1,0,11,17,4,8,3,2,0.666666667,77,0.0,1,0.0,0.333333333,0,0,18.0,4,1.75,0
9,1,0,83,9,36,80,3,9,2.0,9,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,6,0,3,22,21,0,0,7,2.0,68,0.0,0,0.967567568,0.857142857,1,1,8.714285713999999,3,1.1429,0
15,2,0,9,40,77,3,7,12,0.666666667,286,1.0,1,0.606060606,0.5,1,1,17.86666667,2,0.9333,0
27,1,0,33,78,219,23,13,24,0.737179487,394,1.0,5,0.0,0.150997151,0,0,13.37037037,4,1.2593,0
31,1,0,97,31,465,84,16,31,1.033333333,33,0.0,0,0.0,0.132258065,0,0,0.0,1,1.0,0
9,2,0,17,28,22,9,8,7,0.5,127,1.0,1,0.3,0.25,1,1,12.88888889,2,1.0,0
37,4,0,19,107,526,0,0,30,0.909259259,659,0.933333333,0,0.650485437,0.32972973,2,3,16.40540541,3,1.027,0
2,1,0,3,16,1,2,1,1,2.0,98,0.0,0,0.0,0.5,0,0,48.0,7,3.5,0
15,4,0,13,64,57,0,0,14,0.8214285709999999,411,1.0,0,0.827160494,0.306666667,1,2,26.0,5,1.2,1
2,1,0,30,65,0,1,29,2,0.0,412,1.0,3,0.0,0.571428571,0,0,203.5,1,0.5,0
8,1,5,6,22,6,5,1,6,0.761904762,145,1.0,0,0.0,0.541666667,0,0,16.375,2,1.125,0
5,2,2,6,14,2,2,4,4,0.75,60,1.0,2,0.75,0.333333333,0,0,10.2,1,0.8,0
14,1,1,2,19,79,1,1,7,0.807692308,97,1.0,0,0.0,0.28571428600000004,0,0,5.5,2,1.0,0
20,1,2,4,30,142,2,2,18,0.763157895,183,1.0,0,0.0,0.5,0,0,7.95,2,1.05,0
5,1,0,13,30,4,3,10,3,0.25,149,1.0,1,0.0,0.5,0,0,28.6,5,1.8,0
13,2,0,14,35,52,10,4,13,0.333333333,204,1.0,2,0.388888889,0.282051282,1,1,14.53846154,5,1.2308,0
2,4,0,2,18,0,1,1,2,0.0,99,1.0,0,0.983870968,0.666666667,1,1,47.5,3,1.5,0
5,1,0,7,26,4,1,6,3,0.0,158,1.0,0,0.0,0.525,0,0,30.2,4,1.8,0
6,1,0,27,6,15,26,2,6,2.0,6,0.0,0,0.0,0.541666667,0,0,0.0,1,1.0,0
4,1,0,4,5,6,3,1,2,1.0,17,0.0,1,0.0,0.666666667,0,0,3.0,1,0.5,0
11,2,0,7,12,25,5,2,11,0.8,74,1.0,1,0.28571428600000004,0.290909091,0,0,5.272727273,1,0.9091,0
12,1,0,19,12,66,13,6,12,2.0,12,0.0,0,0.0,0.316666667,0,0,0.0,1,1.0,0
1,1,0,7,1,0,6,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,2,0,10,44,0,3,7,5,0.5,305,1.0,2,0.833333333,0.6,1,1,59.4,1,0.8,1
4,4,2,5,8,6,5,0,4,2.0,20,0.0,0,1.0,0.666666667,0,0,4.0,0,0.0,0
5,1,0,6,17,10,4,2,4,2.0,112,0.0,0,0.0,0.25,0,0,21.4,3,1.6,0
8,1,0,3,35,20,2,1,4,0.80952381,303,1.0,0,0.0,0.35714285700000004,0,0,36.5,4,1.25,1
8,1,0,2,13,14,2,0,6,0.571428571,69,1.0,0,0.0,0.625,0,0,7.375,3,1.25,0
5,1,0,2,22,8,1,1,5,0.5,97,1.0,0,0.0,0.4,0,0,18.2,1,0.6,0
5,1,0,3,6,6,0,3,5,0.75,24,1.0,2,0.0,0.466666667,0,0,3.4,1,0.8,0
3,1,0,2,6,1,2,0,1,0.5,21,1.0,0,0.0,0.5,0,0,5.666666667,2,0.6667,0
4,1,0,12,5,0,12,1,4,0.5,24,1.0,1,0.0,0.5,0,0,4.5,1,0.75,0
4,2,0,3,11,6,1,2,4,2.0,48,0.0,0,0.727272727,0.666666667,1,1,11.0,2,1.0,0
3,6,0,3,7,3,0,0,3,2.0,17,0.0,0,0.988950276,1.0,1,1,4.666666667,1,0.6667,0
6,1,0,1,7,3,1,0,6,0.6,34,1.0,0,0.0,0.5555555560000001,0,0,4.333333333,1,0.6667,0
3,1,0,8,20,1,2,6,3,0.0,155,1.0,0,0.0,0.444444444,0,0,50.0,4,2.0,0
3,3,0,5,9,0,1,4,3,0.833333333,40,0.666666667,2,0.875,0.5,0,0,11.33333333,1,0.6667,0
1,3,0,4,2,0,1,3,1,2.0,9,0.0,0,1.0,1.0,0,0,7.0,0,0.0,0
47,4,0,15,108,865,1,0,45,0.920652174,896,1.0,0,0.592920354,0.221884498,2,4,17.63829787,3,1.0426,0
22,2,0,16,59,0,1,15,22,0.7142857140000001,354,0.6,2,0.752941176,0.162878788,1,3,14.86363636,3,1.4091,0
10,1,0,17,62,11,1,0,5,0.7666666670000001,491,1.0,1,0.0,0.233333333,0,0,47.1,2,1.1,1
2,2,0,3,3,0,1,2,2,1.0,14,0.5,1,0.923076923,0.75,0,0,5.0,1,0.5,0
5,1,4,7,8,8,4,3,4,0.5,34,1.0,0,0.0,0.8,0,0,5.6,3,1.2,0
2,5,3,6,5,1,3,3,2,2.0,12,0.0,0,0.994117647,1.0,1,1,5.0,1,0.5,0
11,1,0,4,21,13,1,0,11,0.6,68,0.5,0,0.0,0.340909091,0,0,5.0,1,0.8182,0
25,4,0,10,49,224,0,0,25,0.90530303,304,1.0,0,0.736263736,0.37,2,3,10.72,1,0.96,0
6,2,0,6,36,0,1,0,5,0.3,165,1.0,0,0.583333333,0.5,1,2,26.16666667,3,1.8333,0
5,1,0,1,22,10,1,0,3,1.25,103,1.0,0,0.0,0.2,0,0,19.2,2,1.0,0
3,1,0,13,22,0,4,11,2,1.0,201,1.0,3,0.0,0.583333333,0,0,64.0,6,3.3333,0
57,2,1,56,242,1504,8,54,27,0.950255102,2550,0.7857142859999999,3,0.537815126,0.113945578,2,5,43.49122807,9,2.0351,2
5,1,0,2,6,2,1,1,5,0.75,36,1.0,0,0.0,0.6,0,0,5.4,1,0.8,1
13,1,0,14,49,24,11,4,12,0.65,298,1.0,0,0.0,0.346153846,0,0,21.53846154,4,1.8462,0
2,3,0,3,5,0,1,2,1,0.0,15,1.0,0,1.0,1.0,0,0,6.0,0,0.0,0
29,2,0,21,104,236,1,20,22,0.767857143,733,1.0,0,0.695652174,0.143236074,1,4,24.13793103,5,1.7586,1
1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,5,0,4,18,8,1,0,4,0.875,76,1.0,0,0.98255814,0.625,2,2,13.8,3,1.0,0
10,1,6,12,14,37,6,6,10,0.7777777779999999,51,1.0,1,0.0,0.3,0,0,3.9,1,0.8,0
21,2,2,9,58,156,3,0,15,0.855555556,373,1.0,0,0.512820513,0.32,0,0,16.33333333,6,1.381,0
3,1,0,8,4,0,8,0,3,0.5,20,1.0,0,0.0,0.666666667,0,0,5.0,1,0.6667,0
2,3,0,6,7,1,2,4,2,2.0,18,0.0,0,0.9375,0.625,0,0,8.0,1,0.5,0
23,2,0,7,33,213,4,3,15,0.966403162,284,0.47826087,2,0.375,0.239130435,0,0,10.34782609,5,1.4348,0
21,1,5,12,46,132,7,5,10,0.5875,281,0.75,1,0.0,0.173160173,0,0,12.19047619,4,1.381,0
22,4,5,30,104,63,5,25,11,0.571428571,707,1.0,1,0.875739645,0.18465909100000005,4,12,31.04545455,9,1.7727,0
21,3,0,12,77,160,2,0,15,0.9125,797,1.0,0,0.661016949,0.227513228,2,3,36.57142857,3,1.0952,0
9,2,0,7,30,0,1,7,9,0.0,228,1.0,0,0.5,0.333333333,1,1,24.22222222,3,2.1111,0
12,2,0,6,31,20,3,5,9,1.012539185,360,1.0,1,0.5,0.393939394,1,1,26.58333333,6,2.0833,0
3,1,0,16,3,3,15,1,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
38,4,4,21,104,613,4,0,29,0.897683398,839,1.0,1,0.644230769,0.22556391,1,1,20.71052632,18,1.8158,2
1,1,0,34,1,0,34,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,3,0,4,5,0,1,3,2,1.0,21,0.5,1,0.933333333,0.666666667,0,0,8.5,1,0.5,0
11,1,0,23,16,31,21,4,8,0.8,77,0.833333333,3,0.0,0.26,0,0,5.454545455,1,0.8182,0
3,2,0,3,5,3,0,0,1,1.0,18,0.0,1,0.8,0.75,1,1,4.666666667,1,0.3333,0
2,1,0,4,2,1,2,2,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
25,1,0,6,26,276,5,1,25,0.958333333,136,1.0,1,0.0,0.246666667,0,0,3.96,1,0.96,0
6,1,0,23,6,15,22,1,6,2.0,6,0.0,0,0.0,0.5555555560000001,0,0,0.0,1,1.0,0
8,2,0,5,25,6,0,5,6,0.628571429,145,1.0,0,0.6,0.371428571,0,0,16.5,6,1.375,0
11,1,0,43,11,55,35,8,11,2.0,11,0.0,0,0.0,0.409090909,0,0,0.0,1,1.0,1
1,3,0,3,2,0,3,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
3,1,0,2,4,1,2,0,3,0.5,14,1.0,0,0.0,0.666666667,0,0,3.333333333,1,0.6667,0
10,1,0,2,12,25,1,0,10,0.805555556,53,1.0,0,0.0,0.7,0,0,3.9,1,0.9,0
12,1,0,35,18,30,32,4,12,0.727272727,99,1.0,4,0.0,0.27777777800000003,1,1,6.833333333,2,0.9167,0
9,1,0,4,11,28,3,1,9,0.875,60,1.0,2,0.0,0.481481481,0,0,5.222222222,2,1.1111,0
