wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
11,2,0,5,26,0,0,5,8,0.666666667,271,1.0,3,0.5,0.309090909,1,5,23.09090909,4,1.6364,0
3,4,0,1,5,1,0,1,2,0.5,79,1.0,0,0.975,0.75,2,3,25.0,3,1.0,0
10,1,0,15,24,0,13,3,9,0.970760234,247,0.210526316,3,0.0,0.475,0,0,21.8,4,1.5,1
3,1,0,5,8,0,1,4,0,0.833333333,84,0.0,2,0.0,0.466666667,0,0,25.0,4,2.0,0
3,4,0,14,12,3,1,13,3,2.0,56,0.0,0,0.979591837,0.6,2,6,17.66666667,1,0.6667,0
10,1,0,5,33,0,1,4,8,0.472222222,182,1.0,2,0.0,0.4,0,0,16.8,2,0.9,0
6,3,0,7,23,9,1,7,6,0.833333333,134,1.0,1,0.934210526,0.361111111,2,12,20.33333333,1,0.8333,0
2,2,0,9,11,0,1,8,2,0.0,53,1.0,1,0.923076923,0.625,0,0,25.0,4,2.0,1
7,1,0,6,7,21,3,3,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,1,0,5,8,0,1,4,0,0.833333333,84,0.0,2,0.0,0.466666667,0,0,25.0,4,2.0,0
3,4,0,16,12,3,1,15,3,2.0,56,0.0,0,0.979591837,0.6,2,6,17.66666667,1,0.6667,0
7,3,4,9,16,0,4,6,6,0.166666667,119,1.0,1,0.97029703,0.428571429,0,0,15.85714286,2,1.0,0
5,1,0,6,9,0,5,1,5,1.192307692,84,0.0,1,0.0,0.7333333329999999,0,0,10.6,3,1.6,1
3,1,0,13,19,3,1,13,3,2.0,207,0.0,0,0.0,0.444444444,0,0,68.0,11,5.3333,0
13,3,0,22,31,16,12,12,12,0.791666667,210,0.0,0,0.76,0.205128205,2,9,14.84615385,3,1.3846,2
22,1,0,19,74,121,3,18,9,0.680272109,943,0.857142857,4,0.0,0.180952381,0,0,41.54545455,19,3.0455,0
5,3,0,8,12,8,1,7,5,0.5,59,1.0,0,0.904761905,0.4,1,6,10.6,2,1.0,0
3,7,0,11,14,0,1,10,3,0.0,119,1.0,0,0.985185185,0.5555555560000001,3,3,38.33333333,5,2.3333,0
27,2,3,8,49,207,4,4,22,0.711538462,363,1.0,1,0.783783784,0.171717172,1,7,12.2962963,3,1.0,3
2,2,0,2,4,1,1,1,2,2.0,10,0.0,0,0.8,0.666666667,0,0,4.0,1,0.5,1
3,5,0,6,11,3,0,6,3,2.0,45,0.0,0,0.964912281,0.666666667,2,7,14.0,1,0.6667,0
2,6,0,5,12,1,0,5,2,2.0,70,0.0,0,0.984615385,0.75,1,6,34.0,1,0.5,0
5,4,0,9,31,2,2,7,4,0.333333333,151,1.0,1,0.981308411,0.4,1,2,28.6,1,0.8,1
3,2,2,5,4,3,4,1,3,2.0,10,0.0,0,0.942857143,1.0,0,0,2.333333333,1,0.6667,0
6,1,0,3,16,0,1,2,5,0.3,69,0.0,0,0.0,0.6,0,0,10.16666667,3,1.3333,1
11,4,1,17,43,39,11,10,9,0.8,333,1.0,0,0.964285714,0.309090909,1,2,28.90909091,4,1.5455,0
5,3,0,6,17,10,0,6,5,2.0,69,0.0,0,0.98,0.466666667,2,5,12.8,1,0.8,0
10,6,0,30,48,1,2,28,10,0.518518519,302,1.0,2,0.925233645,0.242857143,4,5,28.9,8,1.6,0
6,1,0,3,16,0,1,2,5,0.3,69,0.0,0,0.0,0.6,0,0,10.16666667,3,1.3333,0
1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
11,1,0,6,43,23,4,2,8,0.925,419,0.375,1,0.0,0.3,0,0,36.36363636,10,3.1818,1
3,4,0,1,5,1,0,1,2,0.5,349,1.0,0,0.975,0.75,2,3,115.0,6,2.0,0
3,4,0,40,5,0,40,0,3,0.0,22,1.0,0,0.944444444,0.666666667,0,0,6.0,1,0.3333,0
10,6,0,35,46,1,2,33,10,0.518518519,302,1.0,2,0.925233645,0.242857143,3,4,28.9,8,1.6,0
19,3,1,20,42,83,5,15,18,0.6,332,0.2,3,0.816091954,0.184210526,2,24,16.21052632,9,1.6842,1
3,5,0,11,11,3,0,11,3,2.0,37,0.0,0,0.99,0.533333333,3,5,11.33333333,1,0.3333,0
2,4,0,6,15,1,0,6,2,2.0,73,0.0,0,0.979591837,0.75,1,6,35.5,1,0.5,0
5,1,0,7,14,4,1,6,3,0.75,127,1.0,2,0.0,0.4166666670000001,0,0,22.8,1,0.6,0
2,4,0,6,10,1,0,6,2,2.0,30,0.0,0,0.979591837,0.75,1,6,14.0,1,0.5,0
19,3,1,21,43,87,6,15,18,0.6,336,0.2,3,0.816091954,0.184210526,2,24,16.42105263,9,1.6842,1
16,1,0,4,38,58,3,1,16,0.7416666670000001,261,1.0,1,0.0,0.453125,0,0,14.8125,3,1.3125,0
9,5,0,23,82,20,2,22,9,0.6875,593,1.0,1,0.965811966,0.311111111,5,10,64.66666667,1,0.8889,2
13,2,0,6,31,14,0,6,12,0.583333333,268,1.0,4,0.541666667,0.307692308,1,8,19.07692308,3,1.4615,0
13,1,0,6,16,0,6,0,12,0.361111111,160,1.0,0,0.0,0.41025641,0,0,11.07692308,2,1.2308,0
3,1,0,1,9,0,1,1,2,0.0,67,1.0,1,0.0,0.5,0,0,20.0,3,1.6667,0
4,1,0,6,4,6,4,2,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
2,5,0,9,14,1,1,8,1,2.0,50,0.0,0,0.995283019,0.625,2,2,24.0,1,0.5,0
53,1,0,24,140,1026,19,9,47,0.89516129,1204,0.870967742,3,0.0,0.106918239,0,0,21.13207547,17,1.6792,0
6,3,0,6,17,3,1,5,6,0.4,60,1.0,0,0.975124378,0.444444444,2,4,8.833333332999999,1,0.8333,2
5,2,0,3,13,4,2,3,5,1.0,61,1.0,3,0.904761905,0.5,1,1,10.0,1,0.4,0
25,1,0,3,70,254,3,0,20,0.902777778,559,1.0,0,0.0,0.152727273,0,0,21.12,3,1.08,0
2,4,0,18,13,1,0,18,2,2.0,61,0.0,0,0.989690722,0.6,2,4,29.5,1,0.5,0
9,1,0,47,9,36,41,6,9,2.0,9,0.0,0,0.0,0.238095238,0,0,0.0,1,1.0,3
2,3,0,4,4,1,1,3,2,2.0,13,0.0,0,0.976190476,0.75,1,1,5.5,1,0.5,0
13,1,0,8,46,42,4,5,13,0.625,339,0.5,0,0.0,0.340659341,0,0,24.92307692,5,1.8462,1
3,3,0,7,7,3,2,5,3,2.0,25,0.0,0,0.953488372,0.5555555560000001,1,1,7.333333333,1,0.6667,0
4,3,0,22,23,0,0,22,3,0.333333333,115,1.0,0,0.949152542,0.4,2,5,27.5,2,1.25,0
15,5,0,8,43,83,0,8,13,0.8214285709999999,210,1.0,0,0.729166667,0.16,2,6,12.86666667,3,1.1333,0
1,1,0,0,2,0,0,0,1,2.0,10,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
5,3,0,8,12,8,1,7,5,0.5,59,1.0,0,0.904761905,0.4,1,6,10.6,2,1.0,0
36,1,0,9,100,0,2,8,33,0.817582418,914,0.923076923,2,0.0,0.176623377,0,0,24.02777778,7,1.1944,0
15,1,0,7,34,15,4,6,8,0.6190476189999999,331,1.0,1,0.0,0.19047619,0,0,20.46666667,1,0.8667,1
6,3,0,42,56,0,1,41,5,0.55,531,1.0,4,0.923076923,0.361111111,2,4,86.83333333,4,1.6667,1
36,1,0,25,96,516,10,16,35,0.929142857,831,0.52,9,0.0,0.14259259300000002,0,0,21.38888889,12,2.0556,0
19,1,0,11,49,37,4,9,9,0.636363636,455,1.0,2,0.0,0.171717172,0,0,22.36842105,1,0.7895,1
2,4,0,10,17,1,0,10,2,2.0,87,0.0,0,0.979591837,0.75,2,7,42.5,1,0.5,0
5,3,0,26,32,0,1,25,4,0.25,253,1.0,1,0.933333333,0.333333333,1,3,49.4,5,1.8,0
3,1,0,0,9,1,0,0,2,0.5,44,1.0,0,0.0,0.5,0,0,12.66666667,2,0.6667,0
11,5,0,16,23,37,3,13,10,0.916666667,141,1.0,0,0.93877551,0.225,2,5,10.72727273,2,0.9091,0
5,3,0,25,32,0,2,23,4,0.25,269,1.0,1,0.933333333,0.333333333,1,4,52.6,5,1.8,0
25,1,0,53,25,300,52,2,25,1.041666667,28,0.0,0,0.0,0.34,0,0,0.0,1,1.0,0
6,3,0,21,40,0,2,21,5,0.8,706,1.0,0,0.923076923,0.333333333,3,7,114.3333333,28,7.3333,1
15,1,0,3,21,0,1,2,15,0.628571429,158,1.0,2,0.0,0.311111111,0,0,9.2,2,0.8667,0
5,1,0,5,6,0,4,1,5,1.0,92,0.0,1,0.0,0.666666667,0,0,13.8,0,0.0,0
3,1,0,1,4,0,1,0,3,0.642857143,55,0.0,0,0.0,0.666666667,0,0,15.0,0,0.0,0
4,3,0,11,14,0,0,11,4,0.333333333,44,1.0,0,0.959459459,0.4,2,7,9.75,1,0.75,0
10,1,0,0,15,37,0,0,10,0.7777777779999999,64,1.0,0,0.0,0.375,0,0,5.0,1,0.8,0
6,1,0,10,38,9,6,4,2,1.026086957,388,0.6521739129999999,0,0.0,0.3,0,0,59.83333333,10,2.8333,2
5,1,0,44,5,10,44,0,5,2.0,5,0.0,0,0.0,0.6,0,0,0.0,1,1.0,0
3,2,0,3,5,3,1,2,0,2.0,18,0.0,0,0.5,0.5555555560000001,0,0,5.0,2,1.0,0
10,1,0,0,15,37,0,0,10,0.7777777779999999,64,1.0,0,0.0,0.375,0,0,5.0,1,0.8,0
6,2,0,6,20,0,6,0,5,0.8,124,0.666666667,0,0.8275862070000001,0.4166666670000001,1,2,19.16666667,3,2.0,1
1,3,0,0,2,0,0,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
13,1,0,8,45,42,4,5,13,0.625,345,0.5,0,0.0,0.340659341,0,0,25.38461538,5,1.8462,0
14,1,0,23,44,29,11,13,14,0.7692307690000001,546,1.0,0,0.0,0.206349206,0,0,37.64285714,4,1.8571,0
36,1,0,9,100,0,1,9,33,0.817582418,914,0.923076923,2,0.0,0.176623377,0,0,24.02777778,7,1.1944,1
1,1,0,0,2,0,0,0,1,2.0,10,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
56,2,1,21,84,714,14,7,56,0.7393939390000001,839,0.833333333,1,0.363636364,0.16071428599999998,1,4,13.875,9,1.5714,0
8,2,3,7,16,18,3,4,6,0.8,114,1.0,0,0.837837838,0.5,1,1,12.625,1,0.75,0
16,2,1,25,51,50,7,19,16,0.7466666670000001,356,0.8,1,0.666666667,0.1875,2,9,20.9375,9,2.25,0
30,1,0,4,62,223,2,2,28,0.634482759,460,0.6,0,0.0,0.2,0,0,14.16666667,5,1.0667,0
7,1,2,8,8,21,3,5,7,2.0,13,0.0,0,0.0,0.306122449,0,0,0.857142857,1,0.8571,0
31,4,0,10,57,117,1,10,29,0.5,904,0.5,0,0.802721088,0.150537634,4,20,28.03225806,15,3.0,1
22,1,0,22,22,231,20,2,22,2.0,22,0.0,0,0.0,0.303030303,0,0,0.0,1,1.0,0
5,3,0,7,23,8,3,5,2,0.875,198,0.5,1,0.904761905,0.44,0,0,38.2,2,1.2,0
10,1,0,53,10,45,53,0,10,1.111111111,11,0.0,0,0.0,0.4,0,0,0.0,1,1.0,0
20,2,0,52,51,190,17,39,19,2.0,288,0.0,0,0.634615385,0.245,1,2,13.4,4,1.4,0
6,2,0,5,16,15,3,4,6,2.0,58,0.0,0,0.8636363640000001,0.388888889,2,3,8.666666667000001,1,0.5,0
7,1,0,6,31,15,1,6,4,0.833333333,189,0.5,0,0.0,0.233333333,0,0,25.71428571,2,0.8571,0
9,5,0,20,50,32,4,17,7,1.025,272,0.0,1,0.967611336,0.351851852,3,7,28.66666667,5,1.5556,2
5,1,0,2,18,10,0,2,5,2.0,198,0.0,0,0.0,0.6,0,0,38.6,4,2.0,2
4,2,1,1,9,2,1,0,3,0.666666667,378,1.0,0,0.942857143,0.666666667,2,3,93.0,6,1.75,1
4,4,0,38,46,0,1,37,3,0.083333333,562,1.0,4,0.96969697,0.458333333,3,7,138.5,12,3.5,1
4,1,0,14,23,6,12,2,4,2.0,295,0.0,0,0.0,0.5,0,0,72.75,6,2.0,1
5,1,2,6,24,0,5,1,5,0.6,419,0.0,1,0.0,0.35,0,0,81.8,8,3.4,0
5,4,0,8,37,6,0,8,3,0.65,253,0.4,0,0.941176471,0.4375,2,7,48.6,4,1.2,0
4,1,0,4,40,0,0,4,3,0.333333333,240,1.0,0,0.0,0.333333333,0,0,58.0,12,3.75,0
2,1,0,0,3,1,0,0,1,2.0,7,0.0,0,0.0,1.0,0,0,2.5,1,0.5,0
37,1,1,8,57,440,6,4,0,0.793209877,804,0.7222222220000001,3,0.0,0.289189189,0,0,20.24324324,15,2.2162,1
4,1,0,3,11,4,1,3,0,1.095238095,360,0.428571429,3,0.0,0.428571429,0,0,87.25,7,3.5,0
8,2,0,4,17,0,2,2,8,0.0,47,0.0,1,0.740740741,0.4166666670000001,1,1,4.75,1,0.875,0
6,1,0,5,39,3,3,2,3,0.86,292,0.4,1,0.0,0.666666667,0,0,46.0,1,0.6667,0
50,5,0,59,120,1069,51,25,34,0.939909297,990,0.944444444,11,0.853658537,0.079130435,3,6,18.44,10,1.6,0
5,1,0,0,18,4,0,0,3,0.625,157,1.0,0,0.0,0.25,0,0,30.0,6,1.8,0
9,1,0,1,15,36,0,1,9,2.0,69,0.0,0,0.0,0.111111111,0,0,6.666666667,2,1.0,0
7,2,0,8,11,19,4,6,6,0.833333333,39,1.0,1,0.444444444,0.333333333,0,0,4.428571429,1,0.7143,0
2,3,0,10,11,1,1,9,2,2.0,39,0.0,0,0.97826087,0.666666667,1,1,18.5,1,0.5,0
18,3,1,25,83,79,6,21,17,0.735294118,492,0.5,1,0.920187793,0.136752137,2,6,26.11111111,4,1.2778,2
6,3,0,9,37,0,0,9,5,0.76,505,0.4,0,0.615384615,0.375,2,6,82.33333333,8,2.3333,2
17,1,0,5,35,0,2,3,17,0.7109375,375,1.0,2,0.0,0.34117647100000004,0,0,20.58823529,6,2.1176,1
6,1,0,1,11,0,1,0,6,0.65,57,1.0,0,0.0,0.444444444,0,0,7.833333333,1,0.8333,0
1,1,0,8,1,0,8,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,1,0,4,19,21,0,4,7,2.0,158,0.0,0,0.0,0.380952381,0,0,21.57142857,6,2.5714,0
8,5,0,17,66,28,1,16,6,2.0,543,0.0,0,0.8888888890000001,0.475,3,8,66.875,1,0.875,1
15,4,1,9,35,0,8,1,15,0.392857143,357,0.0,0,0.62962963,0.311111111,1,2,22.66666667,8,2.0,0
6,1,0,8,21,0,2,6,6,0.5,146,0.5,1,0.0,0.380952381,0,0,23.0,1,0.8333,1
11,1,0,1,15,0,1,0,11,0.45,286,1.0,0,0.0,0.606060606,0,0,24.63636364,4,2.1818,0
5,3,0,31,42,4,0,31,4,0.5,253,1.0,1,0.933333333,0.333333333,1,6,49.4,4,1.6,0
5,5,0,7,8,6,0,7,5,0.916666667,41,1.0,0,0.971830986,0.325,1,2,6.6,1,0.8,0
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,3,0,14,28,0,0,14,6,0.0,101,1.0,1,0.934210526,0.305555556,2,8,15.66666667,1,0.8333,0
5,3,0,23,30,4,2,22,4,1.0,496,1.0,1,0.9375,0.4,3,6,97.6,17,4.4,0
8,2,0,3,21,0,1,3,8,0.428571429,105,0.5,1,0.588235294,0.34375,1,5,11.875,3,1.125,0
3,5,0,11,11,3,0,11,3,2.0,37,0.0,0,0.99,0.533333333,3,5,11.33333333,1,0.3333,0
4,3,0,11,14,0,0,11,4,0.333333333,44,1.0,0,0.959459459,0.4,2,7,9.75,1,0.75,0
13,4,1,15,50,30,2,13,9,0.583333333,388,1.0,2,0.943925234,0.230769231,2,6,28.69230769,8,1.6923,0
6,2,0,2,8,5,2,0,6,0.8,47,0.0,0,0.642857143,0.444444444,0,0,6.0,1,0.8333,0
4,1,0,6,23,6,2,4,3,2.0,157,0.0,0,0.0,0.4,0,0,38.25,1,0.75,0
0,1,0,11,0,0,10,1,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
5,6,0,16,36,10,1,15,4,2.0,186,0.0,0,0.941176471,0.5,2,8,36.2,1,0.8,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
29,5,0,2,73,300,1,2,21,0.8792517009999999,782,0.857142857,1,0.94214876,0.344827586,3,5,25.24137931,10,1.5172,0
2,2,0,7,9,1,0,7,2,2.0,39,0.0,0,1.0,0.75,0,0,18.5,0,0.0,0
3,4,0,2,6,0,1,1,3,0.0,48,1.0,0,1.0,0.7777777779999999,0,0,14.66666667,0,0.0,0
7,3,0,14,25,0,1,13,6,0.5,118,1.0,1,0.903225806,0.28571428600000004,1,5,15.57142857,5,1.4286,0
7,4,1,11,48,15,2,9,3,0.333333333,282,1.0,0,0.972222222,0.5,1,1,39.14285714,1,0.8571,0
11,4,0,23,38,0,2,22,11,0.64,380,1.0,3,0.879518072,0.204545455,2,7,33.09090909,35,4.8182,0
3,1,0,7,14,3,4,3,2,1.0,69,1.0,0,0.0,0.5,0,0,21.66666667,4,1.3333,0
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,3,0,19,20,6,0,19,3,2.0,92,0.0,0,0.949152542,0.4,1,3,22.0,1,0.75,0
6,3,0,13,12,0,1,12,5,0.2,49,1.0,0,0.918032787,0.333333333,1,3,7.0,2,1.1667,0
3,1,0,3,11,0,2,1,3,0.5,64,1.0,0,0.0,0.5555555560000001,0,0,19.66666667,1,0.6667,0
24,1,1,4,25,276,1,3,24,2.0,52,0.0,0,0.0,0.29861111100000004,0,0,1.166666667,1,0.9583,0
42,1,0,10,89,335,6,5,39,0.667917448,875,0.923076923,1,0.0,0.125396825,0,0,19.52380952,6,1.2857,0
10,3,0,20,41,0,0,20,9,0.62962963,362,0.666666667,2,0.898734177,0.26984127,2,9,34.6,8,2.4,0
26,1,0,8,42,243,1,7,25,0.693333333,205,1.0,2,0.0,0.258241758,0,0,6.769230769,1,0.9615,1
45,2,0,60,111,932,24,40,15,0.568181818,1193,0.6,1,0.328125,0.175925926,0,0,25.4,12,1.2222,1
4,2,0,3,9,0,0,3,4,0.0,66,0.0,1,0.966666667,0.5625,0,0,15.25,1,0.25,0
14,1,0,9,51,27,1,8,10,0.596153846,755,0.05,0,0.0,0.16239316199999998,0,0,51.5,9,1.5,0
3,4,0,22,31,3,1,21,3,2.0,152,0.0,0,0.974358974,0.5,2,3,49.66666667,8,3.0,0
7,3,0,25,47,17,1,24,5,0.8888888890000001,237,1.0,1,0.903225806,0.30952381,1,4,32.42857143,6,1.7143,0
5,2,0,5,12,0,1,4,5,0.0,82,0.0,1,0.966666667,0.4,0,0,15.2,1,0.2,0
3,4,0,11,27,3,0,11,2,2.0,169,0.0,0,0.96,0.476190476,1,6,55.33333333,8,3.0,0
9,5,0,12,32,18,2,10,8,0.78125,392,0.25,6,0.954285714,0.26984127,2,20,41.66666667,10,2.8889,0
3,1,0,15,49,3,0,15,3,1.5,329,1.0,0,0.0,0.533333333,0,0,108.3333333,1,0.6667,1
2,3,2,10,8,1,7,5,1,2.0,44,0.0,0,0.986111111,0.5,0,0,21.0,3,1.5,0
6,3,0,35,56,0,2,33,5,0.45,416,1.0,2,0.918032787,0.305555556,2,8,67.66666667,28,6.0,0
14,4,0,9,40,0,1,8,13,0.076923077,174,1.0,1,0.941704036,0.295918367,2,3,11.35714286,1,0.9286,0
6,3,0,24,36,0,2,23,5,0.5,289,1.0,3,0.934210526,0.28571428600000004,2,8,46.5,7,2.5,0
2,1,0,10,14,0,2,8,2,0.0,104,1.0,0,0.0,0.583333333,0,0,50.5,1,0.5,0
1,1,0,5,1,0,3,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,5,0,6,10,3,1,5,1,2.0,30,0.0,0,0.990697674,0.583333333,1,2,9.0,1,0.6667,0
4,4,0,6,6,2,2,4,3,0.666666667,29,1.0,0,0.975903614,0.466666667,0,0,5.75,1,0.5,0
2,1,0,6,2,1,6,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,1,0,5,9,0,0,5,3,0.0,32,0.0,1,0.0,0.666666667,0,0,9.333333332999999,1,0.6667,0
17,2,4,8,36,30,5,3,6,0.912946429,505,1.0,0,0.704545455,0.25,0,0,27.05882353,3,1.2353,1
46,1,0,3,53,1009,2,1,45,0.966666667,245,0.0,0,0.0,0.190217391,0,0,4.195652174,1,0.9783,0
32,1,6,106,57,466,98,11,31,0.806451613,276,1.0,1,0.0,0.16346153800000002,0,0,7.59375,3,1.2813,0
4,2,1,6,19,0,1,6,4,0.333333333,162,1.0,1,0.8235294120000001,0.5,1,4,39.25,11,3.25,0
2,1,0,6,24,1,4,4,2,1.0,118,1.0,2,0.0,0.583333333,0,0,57.0,1,0.5,0
18,4,0,41,70,21,6,38,14,0.588235294,900,1.0,0,0.811111111,0.238095238,2,9,48.77777778,20,4.0556,1
7,4,0,17,22,0,0,17,5,0.625,153,1.0,4,0.926829268,0.30952381,2,4,20.28571429,6,1.7143,0
2,3,0,4,4,1,1,3,2,2.0,13,0.0,0,0.976190476,0.75,1,1,5.5,1,0.5,0
3,2,0,3,5,3,1,2,0,2.0,22,0.0,0,0.5,0.5555555560000001,0,0,6.333333333,2,1.3333,0
13,1,0,2,27,0,1,1,13,0.694444444,168,0.0,1,0.0,0.4,0,0,11.69230769,6,1.6923,0
5,1,0,5,7,10,1,4,5,2.0,30,0.0,0,0.0,0.25,0,0,5.0,1,0.8,0
7,1,0,4,20,0,2,2,7,0.166666667,119,1.0,0,0.0,0.342857143,0,0,15.71428571,2,0.7143,0
9,1,0,3,20,36,0,3,9,2.0,204,0.0,0,0.0,0.333333333,0,0,21.66666667,4,2.6667,0
5,2,1,5,16,2,1,5,4,0.625,107,0.5,1,0.8235294120000001,0.5,1,4,20.0,9,2.2,0
8,5,0,8,24,26,1,7,4,0.571428571,200,1.0,1,0.936363636,0.4375,2,8,23.875,4,1.875,1
4,1,0,4,13,0,2,2,4,0.166666667,76,1.0,1,0.0,0.75,0,0,17.5,2,1.0,0
3,1,0,4,3,3,4,0,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,1
4,3,0,9,8,6,1,8,3,1.0,30,1.0,0,0.952380952,0.4,2,4,6.0,1,0.75,0
7,2,0,15,50,11,0,15,5,0.911111111,555,0.8666666670000001,0,0.545454545,0.351851852,0,0,76.14285714,2,1.0,1
22,3,0,10,55,0,1,9,21,0.55952381,460,1.0,1,0.6875,0.25,2,2,19.36363636,1,0.9091,0
2,1,0,13,34,0,1,13,0,0.066666667,283,0.8666666670000001,6,0.0,1.0,0,0,133.0,4,2.0,1
13,1,1,13,36,58,10,3,13,0.666666667,260,0.0,0,0.0,0.307692308,0,0,18.92307692,11,2.0,0
3,1,0,1,15,3,0,1,3,1.5,124,1.0,0,0.0,0.333333333,0,0,40.0,6,2.6667,0
8,2,1,6,11,0,4,2,8,0.214285714,105,1.0,0,0.666666667,0.5,1,6,11.875,4,1.125,0
21,2,0,44,49,210,15,32,19,2.0,450,0.0,0,0.622641509,0.238095238,2,4,20.42857143,7,1.4762,1
14,2,0,10,29,0,8,2,14,0.269230769,332,1.0,1,0.7857142859999999,0.410714286,1,1,22.57142857,6,1.6429,0
2,5,0,6,8,1,0,6,2,2.0,34,0.0,0,0.98245614,0.75,1,6,16.0,1,0.5,0
42,3,0,18,103,547,12,8,37,0.918292683,1046,0.4,0,0.837606838,0.233062331,0,0,23.42857143,13,2.0,4
3,3,0,7,8,3,2,5,3,2.0,23,0.0,0,0.952380952,0.5555555560000001,1,1,6.666666667,1,0.6667,0
3,3,0,7,7,3,2,5,3,2.0,25,0.0,0,0.953488372,0.5555555560000001,1,1,7.333333333,1,0.6667,0
7,5,2,12,23,21,3,10,2,2.0,163,0.0,0,0.9765625,0.371428571,2,4,22.28571429,11,1.8571,0
5,3,0,24,32,0,1,23,4,0.375,177,1.0,1,0.933333333,0.333333333,2,5,34.0,4,1.8,0
2,1,0,1,22,1,1,0,2,2.0,145,0.0,0,0.0,0.5,0,0,71.5,8,4.0,0
3,4,0,9,29,3,2,9,2,2.0,107,0.0,0,0.990566038,0.666666667,1,1,34.66666667,1,0.6667,0
13,1,0,11,41,38,8,4,12,0.944444444,265,1.0,2,0.0,0.269230769,0,0,18.92307692,9,1.6923,0
1,1,0,3,1,0,1,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,1,0,4,16,0,1,3,3,0.5,242,1.0,0,0.0,0.4375,0,0,58.5,6,3.0,0
2,3,0,3,5,0,0,3,2,0.0,18,0.0,1,0.964285714,0.666666667,1,1,7.5,1,0.5,0
15,3,11,21,48,101,17,6,10,0.8214285709999999,280,1.0,2,0.933333333,0.348148148,0,0,17.53333333,1,0.9333,0
8,3,0,10,33,8,0,10,8,0.428571429,164,1.0,1,0.965517241,0.3,2,5,19.375,16,2.75,0
5,3,0,14,43,4,0,14,4,0.5,233,1.0,1,0.9375,0.36,2,5,45.4,10,2.6,0
1,1,0,15,1,0,14,1,1,2.0,4,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,1,0,8,3,3,5,3,3,2.0,3,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
7,3,3,16,21,0,10,9,7,0.4166666670000001,146,1.0,2,0.934210526,0.35714285700000004,2,4,19.57142857,3,1.1429,0
2,3,0,4,4,1,1,3,2,2.0,13,0.0,0,0.976190476,0.75,1,1,5.5,1,0.5,0
8,1,0,12,67,8,0,12,4,0.74025974,683,1.0,1,0.0,0.30952381,0,0,83.0,18,4.5,0
5,2,0,5,12,0,1,4,4,0.0,34,0.0,0,0.75,0.4,0,0,5.6,1,0.8,0
32,1,2,12,54,470,7,5,23,0.95601173,371,1.0,2,0.0,0.286458333,0,0,10.25,5,1.3125,1
3,1,0,6,6,3,0,6,3,2.0,41,0.0,0,0.0,0.444444444,0,0,12.66666667,6,2.3333,0
8,3,0,26,54,6,3,25,7,0.80952381,279,1.0,3,0.895522388,0.3,2,5,33.125,7,2.25,0
2,2,0,7,6,0,1,6,2,0.0,23,1.0,1,0.923076923,0.625,0,0,10.0,2,1.0,0
4,3,0,2,9,0,2,0,4,0.333333333,40,1.0,0,0.944444444,0.5,1,1,8.75,2,0.5,0
7,1,0,4,7,21,2,2,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,3,0,4,4,1,1,3,2,2.0,13,0.0,0,0.976190476,0.75,1,1,5.5,1,0.5,0
8,3,0,11,21,8,3,8,7,0.7142857140000001,137,0.0,0,0.8444444440000001,0.28571428600000004,2,8,15.625,3,1.125,2
2,4,0,8,11,1,0,8,2,2.0,44,0.0,0,0.979591837,0.75,1,6,21.0,1,0.5,0
13,2,0,3,36,0,1,2,13,0.083333333,369,0.0,1,0.5,0.230769231,0,0,27.30769231,2,1.0,0
9,3,0,10,17,16,6,6,9,0.75,79,1.0,3,0.960784314,0.296296296,1,2,7.444444444,1,0.8889,0
2,6,0,7,12,1,0,7,2,2.0,70,0.0,0,0.984615385,0.75,1,6,34.0,1,0.5,0
3,2,2,5,4,3,4,1,3,2.0,10,0.0,0,0.942857143,1.0,0,0,2.333333333,1,0.6667,0
