wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
4,2,0,1,15,0,0,1,4,0.833333333,62,0.0,0,0.571428571,0.5,1,4,14.0,3,1.5,0
13,1,0,8,45,42,4,5,13,0.625,345,0.5,0,0.0,0.340659341,0,0,25.38461538,5,1.8462,0
1,3,0,0,2,0,0,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
7,3,0,25,38,0,2,24,6,0.083333333,282,1.0,1,0.922077922,0.306122449,2,9,39.0,3,1.7143,0
13,3,0,28,76,42,5,24,9,0.783333333,663,1.0,1,0.8235294120000001,0.207692308,2,11,49.61538462,18,4.5385,0
56,2,1,21,84,714,14,7,56,0.7393939390000001,839,0.833333333,1,0.363636364,0.16071428599999998,1,4,13.875,9,1.5714,0
8,2,3,7,16,18,3,4,6,0.8,114,1.0,0,0.837837838,0.5,1,1,12.625,1,0.75,0
6,2,0,4,25,13,2,2,5,0.9,104,1.0,1,0.871794872,0.305555556,1,1,16.0,2,1.0,0
16,2,1,25,51,50,7,19,16,0.7466666670000001,356,0.8,1,0.666666667,0.1875,2,9,20.9375,9,2.25,0
30,1,0,4,62,223,2,2,28,0.634482759,460,0.6,0,0.0,0.2,0,0,14.16666667,5,1.0667,0
13,5,0,11,20,54,2,9,12,0.9,119,1.0,0,0.926174497,0.21875,2,5,7.384615385,2,0.9231,0
8,5,0,33,44,0,1,33,8,0.14285714300000002,241,1.0,1,0.933962264,0.270833333,3,4,29.0,6,1.875,0
7,1,2,8,8,21,3,5,7,2.0,13,0.0,0,0.0,0.306122449,0,0,0.857142857,1,0.8571,0
7,1,0,1,8,21,0,1,7,1.0,30,1.0,1,0.0,0.5,0,0,3.0,1,0.8571,0
16,2,0,25,85,76,6,22,16,0.8,736,0.8,2,0.558823529,0.21590909100000005,1,1,44.6875,25,4.125,0
3,2,0,3,5,3,1,2,0,2.0,24,0.0,0,0.5,0.5555555560000001,0,0,7.0,2,1.3333,0
22,1,0,22,22,231,20,2,22,2.0,22,0.0,0,0.0,0.303030303,0,0,0.0,1,1.0,0
5,3,0,7,23,8,3,5,2,0.875,198,0.5,1,0.904761905,0.44,0,0,38.2,2,1.2,0
6,3,0,20,40,3,0,20,5,0.4,183,1.0,1,0.918032787,0.305555556,1,6,29.33333333,5,1.6667,0
20,2,0,52,51,190,17,39,19,2.0,288,0.0,0,0.634615385,0.245,1,2,13.4,4,1.4,0
6,2,0,5,16,15,3,4,6,2.0,58,0.0,0,0.8636363640000001,0.388888889,2,3,8.666666667000001,1,0.5,0
7,1,0,6,31,15,1,6,4,0.833333333,189,0.5,0,0.0,0.233333333,0,0,25.71428571,2,0.8571,0
9,5,0,20,50,32,4,17,7,1.025,272,0.0,1,0.967611336,0.351851852,3,7,28.66666667,5,1.5556,2
1,4,0,2,2,0,1,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
10,2,0,6,16,45,5,1,10,2.0,143,0.0,0,0.666666667,0.8,1,14,13.3,2,1.1,1
14,1,0,4,14,91,4,0,14,2.0,14,0.0,0,0.0,0.273809524,0,0,0.0,1,1.0,0
5,1,0,2,18,10,0,2,5,2.0,198,0.0,0,0.0,0.6,0,0,38.6,4,2.0,2
42,2,7,146,68,819,133,15,40,0.953929539,465,0.111111111,0,0.428571429,0.120879121,2,8,9.857142857000001,4,1.1667,0
4,1,0,2,5,0,2,0,4,0.666666667,28,1.0,0,0.0,0.5,0,0,5.25,1,0.75,0
4,1,0,4,40,0,0,4,3,0.333333333,240,1.0,0,0.0,0.333333333,0,0,58.0,12,3.75,0
2,1,0,0,3,1,0,0,1,2.0,7,0.0,0,0.0,1.0,0,0,2.5,1,0.5,0
37,1,1,8,57,440,6,4,0,0.793209877,804,0.7222222220000001,3,0.0,0.289189189,0,0,20.24324324,15,2.2162,1
4,3,2,17,5,6,11,6,4,2.0,7,0.0,0,0.959459459,0.4375,2,4,0.75,1,0.75,0
8,2,0,4,17,0,2,2,8,0.0,47,0.0,1,0.740740741,0.4166666670000001,1,1,4.75,1,0.875,0
3,4,0,14,17,3,0,14,3,2.0,75,0.0,0,0.979591837,0.444444444,3,13,24.0,3,1.3333,0
6,1,0,5,39,3,3,2,3,0.86,292,0.4,1,0.0,0.666666667,0,0,46.0,1,0.6667,0
1,1,0,1,2,0,1,0,1,2.0,12,0.0,0,0.0,1.0,0,0,9.0,0,0.0,0
50,5,0,59,120,1069,51,25,34,0.939909297,990,0.944444444,11,0.853658537,0.079130435,3,6,18.44,10,1.6,0
4,2,0,8,6,0,1,7,4,0.0,37,1.0,0,0.8,0.45,0,0,8.0,3,1.25,0
5,1,0,0,18,4,0,0,3,0.625,157,1.0,0,0.0,0.25,0,0,30.0,6,1.8,0
9,1,0,1,15,36,0,1,9,2.0,69,0.0,0,0.0,0.111111111,0,0,6.666666667,2,1.0,0
7,2,0,8,11,19,4,6,6,0.833333333,39,1.0,1,0.444444444,0.333333333,0,0,4.428571429,1,0.7143,0
2,3,0,10,11,1,1,9,2,2.0,39,0.0,0,0.97826087,0.666666667,1,1,18.5,1,0.5,0
8,4,0,10,24,16,6,7,8,0.571428571,97,0.0,1,0.966507177,0.3,2,4,11.0,3,1.125,0
18,3,1,25,83,79,6,21,17,0.735294118,492,0.5,1,0.920187793,0.136752137,2,6,26.11111111,4,1.2778,2
66,1,0,77,66,2145,74,3,66,1.015384615,81,0.0,0,0.0,0.277056277,0,0,0.0,1,1.0,0
8,1,3,13,17,26,9,4,5,0.942857143,91,0.8,0,0.0,0.339285714,0,0,9.75,1,0.75,1
6,1,0,1,11,0,1,0,6,0.65,57,1.0,0,0.0,0.444444444,0,0,7.833333333,1,0.8333,0
2,4,1,5,4,1,1,5,2,2.0,11,0.0,0,1.0,0.6,0,0,4.5,0,0.0,0
1,1,0,8,1,0,8,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,1,0,4,19,21,0,4,7,2.0,158,0.0,0,0.0,0.380952381,0,0,21.57142857,6,2.5714,0
2,1,0,0,4,1,0,0,2,1.0,47,1.0,0,0.0,1.0,0,0,18.0,1,0.5,0
8,5,0,17,66,28,1,16,6,2.0,543,0.0,0,0.8888888890000001,0.475,3,8,66.875,1,0.875,1
6,1,0,8,21,0,2,6,6,0.5,146,0.5,1,0.0,0.380952381,0,0,23.0,1,0.8333,1
11,3,0,3,19,55,1,2,11,2.0,79,0.0,0,0.804347826,0.363636364,0,0,6.181818182000001,1,0.8182,0
5,5,0,7,8,6,0,7,5,0.916666667,41,1.0,0,0.971830986,0.325,1,2,6.6,1,0.8,0
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,3,0,14,28,0,0,14,6,0.0,101,1.0,1,0.934210526,0.305555556,2,8,15.66666667,1,0.8333,0
17,1,0,3,33,0,3,0,17,0.4875,305,1.0,0,0.0,0.264705882,0,0,16.64705882,4,1.2941,0
8,2,0,3,21,0,1,3,8,0.428571429,105,0.5,1,0.588235294,0.34375,1,5,11.875,3,1.125,0
6,2,0,2,8,5,2,0,6,0.8,47,0.0,0,0.642857143,0.444444444,0,0,6.0,1,0.8333,0
13,4,1,15,50,30,2,13,9,0.583333333,388,1.0,2,0.943925234,0.230769231,2,6,28.69230769,8,1.6923,0
4,1,0,6,23,6,2,4,3,2.0,157,0.0,0,0.0,0.4,0,0,38.25,1,0.75,0
0,1,0,11,0,0,10,1,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
5,6,0,16,36,10,1,15,4,2.0,186,0.0,0,0.941176471,0.5,2,8,36.2,1,0.8,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,2,0,7,9,1,0,7,2,2.0,39,0.0,0,1.0,0.75,0,0,18.5,0,0.0,0
1,1,0,0,1,0,0,0,1,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,4,0,2,6,0,1,1,3,0.0,48,1.0,0,1.0,0.7777777779999999,0,0,14.66666667,0,0.0,0
3,4,0,5,5,1,1,4,3,1.0,25,1.0,0,0.975903614,0.466666667,0,0,6.666666667,1,0.6667,0
7,3,0,14,25,0,1,13,6,0.5,118,1.0,1,0.903225806,0.28571428600000004,1,5,15.57142857,5,1.4286,0
11,3,0,8,20,29,5,4,11,0.825,114,1.0,0,0.951456311,0.340909091,2,5,9.0,2,1.0,0
10,2,0,3,22,0,0,3,10,0.666666667,121,1.0,1,0.526315789,0.35,1,5,10.7,4,1.3,0
7,4,1,11,48,15,2,9,3,0.333333333,282,1.0,0,0.972222222,0.5,1,1,39.14285714,1,0.8571,0
3,1,0,7,14,3,4,3,2,1.0,69,1.0,0,0.0,0.5,0,0,21.66666667,4,1.3333,0
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
22,3,3,38,68,155,20,24,19,0.828571429,383,0.8,2,0.907407407,0.168181818,2,15,16.18181818,4,1.0909,1
4,3,0,19,20,6,0,19,3,2.0,92,0.0,0,0.949152542,0.4,1,3,22.0,1,0.75,0
6,3,0,13,12,0,1,12,5,0.2,49,1.0,0,0.918032787,0.333333333,1,3,7.0,2,1.1667,0
10,1,0,6,21,45,1,5,10,2.0,116,0.0,0,0.0,0.5,0,0,10.6,1,0.9,0
3,1,0,3,11,0,2,1,3,0.5,64,1.0,0,0.0,0.5555555560000001,0,0,19.66666667,1,0.6667,0
24,1,1,4,25,276,1,3,24,2.0,52,0.0,0,0.0,0.29861111100000004,0,0,1.166666667,1,0.9583,0
11,3,0,22,33,15,2,20,10,0.825,168,0.5,2,0.951456311,0.191919192,2,9,13.90909091,3,1.0909,0
10,3,0,20,41,0,0,20,9,0.62962963,362,0.666666667,2,0.898734177,0.26984127,2,9,34.6,8,2.4,0
26,1,0,8,42,243,1,7,25,0.693333333,205,1.0,2,0.0,0.258241758,0,0,6.769230769,1,0.9615,1
19,1,0,4,25,0,4,0,18,0.513888889,256,1.0,0,0.0,0.394736842,0,0,12.26315789,3,1.2105,1
4,2,0,3,9,0,0,3,4,0.0,66,0.0,1,0.966666667,0.5625,0,0,15.25,1,0.25,0
14,1,0,9,51,27,1,8,10,0.596153846,755,0.05,0,0.0,0.16239316199999998,0,0,51.5,9,1.5,0
3,4,0,22,31,3,1,21,3,2.0,152,0.0,0,0.974358974,0.5,2,3,49.66666667,8,3.0,0
7,3,0,25,47,17,1,24,5,0.8888888890000001,237,1.0,1,0.903225806,0.30952381,1,4,32.42857143,6,1.7143,0
4,7,0,10,13,6,0,10,3,2.0,81,0.0,0,0.96,0.5,3,8,19.25,1,0.75,0
5,2,0,5,12,0,1,4,5,0.0,82,0.0,1,0.966666667,0.4,0,0,15.2,1,0.2,0
9,5,0,12,32,18,2,10,8,0.78125,392,0.25,6,0.954285714,0.26984127,2,20,41.66666667,10,2.8889,0
3,1,0,2,9,1,2,0,2,1.0,67,0.0,0,0.0,0.5,0,0,19.0,1,0.3333,0
2,3,2,10,8,1,7,5,1,2.0,44,0.0,0,0.986111111,0.5,0,0,21.0,3,1.5,0
3,3,0,5,13,0,0,5,3,0.0,59,1.0,1,0.909090909,0.5555555560000001,2,7,18.33333333,3,1.3333,0
5,3,0,21,24,0,2,19,4,0.25,84,1.0,1,0.933333333,0.314285714,1,4,15.4,1,0.8,0
6,3,0,24,36,0,2,23,5,0.5,289,1.0,3,0.934210526,0.28571428600000004,2,8,46.5,7,2.5,0
107,1,1,3,117,5671,2,1,107,2.0,648,0.0,0,0.0,0.191069574,0,0,5.056074766,1,0.9907,0
1,1,0,5,1,0,3,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,5,0,6,10,3,1,5,1,2.0,30,0.0,0,0.990697674,0.583333333,1,2,9.0,1,0.6667,0
4,4,0,6,6,2,2,4,3,0.666666667,29,1.0,0,0.975903614,0.466666667,0,0,5.75,1,0.5,0
2,1,0,6,2,1,6,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,1,0,5,9,0,0,5,3,0.0,32,0.0,1,0.0,0.666666667,0,0,9.333333332999999,1,0.6667,0
52,1,5,111,110,942,87,36,10,0.911764706,942,1.0,6,0.0,0.16399287,0,0,16.88461538,6,1.75,0
27,3,0,45,56,351,14,36,26,2.0,504,0.0,0,0.5737704920000001,0.202020202,1,3,17.66666667,8,1.7778,0
3,4,0,27,5,3,27,0,3,2.0,16,0.0,0,1.0,0.5555555560000001,0,0,4.333333333,0,0.0,0
46,1,0,3,53,1009,2,1,45,0.966666667,245,0.0,0,0.0,0.190217391,0,0,4.195652174,1,0.9783,0
5,1,0,8,10,10,8,0,5,2.0,85,0.0,0,0.0,0.2,0,0,16.0,5,3.0,0
4,2,1,6,19,0,1,6,4,0.333333333,162,1.0,1,0.8235294120000001,0.5,1,4,39.25,11,3.25,0
2,1,0,6,24,1,4,4,2,1.0,118,1.0,2,0.0,0.583333333,0,0,57.0,1,0.5,0
5,1,0,4,17,8,3,1,5,1.0,108,0.0,0,0.0,0.6,0,0,20.2,12,3.0,0
2,3,0,4,4,1,1,3,2,2.0,13,0.0,0,0.976190476,0.75,1,1,5.5,1,0.5,0
3,2,0,3,5,3,1,2,0,2.0,22,0.0,0,0.5,0.5555555560000001,0,0,6.333333333,2,1.3333,0
123,2,0,106,355,6589,67,56,115,0.93969555,3260,0.7142857140000001,18,0.097014925,0.057650273,1,2,25.16260163,5,1.3821,7
13,1,0,2,27,0,1,1,13,0.694444444,168,0.0,1,0.0,0.4,0,0,11.69230769,6,1.6923,0
5,1,0,5,7,10,1,4,5,2.0,30,0.0,0,0.0,0.25,0,0,5.0,1,0.8,0
7,1,0,4,20,0,2,2,7,0.166666667,119,1.0,0,0.0,0.342857143,0,0,15.71428571,2,0.7143,0
9,1,0,3,20,36,0,3,9,2.0,204,0.0,0,0.0,0.333333333,0,0,21.66666667,4,2.6667,0
5,2,1,5,16,2,1,5,4,0.625,107,0.5,1,0.8235294120000001,0.5,1,4,20.0,9,2.2,0
12,1,0,5,23,54,0,5,12,0.454545455,139,1.0,1,0.0,0.533333333,0,0,10.5,1,0.8333,0
6,3,0,31,54,3,2,30,5,0.6,314,1.0,2,0.918032787,0.361111111,1,5,51.0,9,2.6667,0
11,2,1,13,29,53,10,3,11,0.8,125,1.0,0,0.705882353,0.327272727,1,5,10.27272727,4,1.4545,0
8,5,0,8,24,26,1,7,4,0.571428571,200,1.0,1,0.936363636,0.4375,2,8,23.875,4,1.875,1
3,4,0,25,24,0,0,25,3,0.0,191,1.0,4,0.979591837,0.444444444,3,13,61.33333333,3,1.3333,0
4,1,0,4,13,0,2,2,4,0.166666667,76,1.0,1,0.0,0.75,0,0,17.5,2,1.0,0
3,3,2,4,4,3,3,1,2,2.0,6,0.0,0,0.97260274,0.666666667,0,0,1.0,1,0.6667,0
3,1,0,4,3,3,4,0,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,1
4,5,0,0,8,6,0,0,4,2.0,20,0.0,0,0.963855422,0.625,0,0,4.0,1,0.75,0
4,3,0,9,8,6,1,8,3,1.0,30,1.0,0,0.952380952,0.4,2,4,6.0,1,0.75,0
22,3,0,10,55,0,1,9,21,0.55952381,460,1.0,1,0.6875,0.25,2,2,19.36363636,1,0.9091,0
13,1,1,13,36,58,10,3,13,0.666666667,260,0.0,0,0.0,0.307692308,0,0,18.92307692,11,2.0,0
22,2,0,46,54,211,14,35,20,0.6190476189999999,452,1.0,0,0.622641509,0.21590909100000005,2,4,19.5,7,1.3182,0
12,4,0,5,22,4,1,4,11,0.484848485,148,0.333333333,0,0.921875,0.25,3,15,11.08333333,2,1.0,0
10,3,4,123,15,27,119,6,9,0.8888888890000001,87,1.0,2,0.898734177,0.288888889,0,0,6.9,1,0.8,0
3,1,0,1,15,3,0,1,3,1.5,124,1.0,0,0.0,0.333333333,0,0,40.0,6,2.6667,0
6,6,5,13,13,3,7,7,4,0.4,65,1.0,1,0.96969697,0.3666666670000001,2,4,9.666666667000001,2,0.8333,1
8,2,1,6,11,0,4,2,8,0.214285714,105,1.0,0,0.666666667,0.5,1,6,11.875,4,1.125,0
2,8,0,4,4,1,2,2,1,2.0,12,0.0,0,1.0,0.833333333,0,0,5.0,0,0.0,1
4,5,0,5,6,0,2,3,3,0.333333333,23,1.0,0,0.986486486,0.5,0,0,4.5,1,0.75,0
27,3,0,48,58,351,8,42,26,2.0,393,0.0,0,0.5737704920000001,0.202020202,1,3,13.55555556,8,1.6296,0
21,2,0,44,49,210,15,32,19,2.0,450,0.0,0,0.622641509,0.238095238,2,4,20.42857143,7,1.4762,1
2,2,0,4,7,0,1,3,2,0.0,25,1.0,1,0.966666667,0.75,0,0,11.0,1,0.5,0
2,5,0,6,7,1,0,6,2,2.0,36,0.0,0,0.98245614,0.75,1,6,17.0,1,0.5,0
14,2,0,10,29,0,8,2,14,0.269230769,332,1.0,1,0.7857142859999999,0.410714286,1,1,22.57142857,6,1.6429,0
42,3,0,18,103,547,12,8,37,0.918292683,1046,0.4,0,0.837606838,0.233062331,0,0,23.42857143,13,2.0,4
3,3,0,7,8,3,2,5,3,2.0,23,0.0,0,0.952380952,0.5555555560000001,1,1,6.666666667,1,0.6667,0
3,3,0,7,7,3,2,5,3,2.0,25,0.0,0,0.953488372,0.5555555560000001,1,1,7.333333333,1,0.6667,0
7,5,2,12,23,21,3,10,2,2.0,163,0.0,0,0.9765625,0.371428571,2,4,22.28571429,11,1.8571,0
5,3,0,24,32,0,1,23,4,0.375,177,1.0,1,0.933333333,0.333333333,2,5,34.0,4,1.8,0
13,1,0,11,41,38,8,4,12,0.944444444,265,1.0,2,0.0,0.269230769,0,0,18.92307692,9,1.6923,0
1,1,0,3,1,0,1,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,1,0,4,16,0,1,3,3,0.5,242,1.0,0,0.0,0.4375,0,0,58.5,6,3.0,0
2,3,0,3,5,0,0,3,2,0.0,18,0.0,1,0.964285714,0.666666667,1,1,7.5,1,0.5,0
13,1,0,40,32,0,27,14,13,0.333333333,293,1.0,1,0.0,0.211538462,0,0,21.38461538,4,1.7692,1
8,5,0,11,15,14,1,10,7,0.8392857140000001,100,1.0,0,0.958333333,0.476190476,1,2,10.5,1,0.75,0
15,3,11,21,48,101,17,6,10,0.8214285709999999,280,1.0,2,0.933333333,0.348148148,0,0,17.53333333,1,0.9333,0
8,3,0,10,33,8,0,10,8,0.428571429,164,1.0,1,0.965517241,0.3,2,5,19.375,16,2.75,0
2,2,1,33,26,1,24,29,2,2.0,213,0.0,0,0.989130435,0.642857143,0,0,105.5,5,2.5,0
1,1,0,15,1,0,14,1,1,2.0,4,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
22,1,0,2,49,221,1,1,20,0.964285714,327,1.0,1,0.0,0.143939394,0,0,13.68181818,2,1.0,1
10,2,0,7,19,0,2,5,10,0.111111111,58,0.0,1,0.689655172,0.325,1,1,4.7,1,0.9,0
3,1,0,8,3,3,5,3,3,2.0,3,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
7,3,3,16,21,0,10,9,7,0.4166666670000001,146,1.0,2,0.934210526,0.35714285700000004,2,4,19.57142857,3,1.1429,0
13,4,1,16,49,40,1,15,13,0.638888889,352,0.666666667,3,0.946902655,0.188034188,4,11,25.84615385,2,1.1538,0
2,3,0,4,4,1,1,3,2,2.0,13,0.0,0,0.976190476,0.75,1,1,5.5,1,0.5,0
8,1,0,12,67,8,0,12,4,0.74025974,683,1.0,1,0.0,0.30952381,0,0,83.0,18,4.5,0
5,2,0,5,12,0,1,4,4,0.0,34,0.0,0,0.75,0.4,0,0,5.6,1,0.8,0
32,1,2,12,54,470,7,5,23,0.95601173,371,1.0,2,0.0,0.286458333,0,0,10.25,5,1.3125,1
8,3,0,26,54,6,3,25,7,0.80952381,279,1.0,3,0.895522388,0.3,2,5,33.125,7,2.25,0
2,2,0,7,6,0,1,6,2,0.0,23,1.0,1,0.923076923,0.625,0,0,10.0,2,1.0,0
4,3,0,2,9,0,2,0,4,0.333333333,40,1.0,0,0.944444444,0.5,1,1,8.75,2,0.5,0
7,1,0,4,7,21,2,2,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,7,0,26,39,5,0,26,6,0.6,289,1.0,0,0.959349593,0.333333333,4,8,46.83333333,4,1.5,0
22,1,2,6,49,71,4,5,20,0.706349206,827,0.833333333,4,0.0,0.272727273,1,1,36.04545455,16,2.7727,0
2,3,0,4,4,1,1,3,2,2.0,13,0.0,0,0.976190476,0.75,1,1,5.5,1,0.5,0
2,1,0,3,2,1,3,0,2,2.0,10,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
8,3,0,11,21,8,3,8,7,0.7142857140000001,137,0.0,0,0.8444444440000001,0.28571428600000004,2,8,15.625,3,1.125,2
2,4,0,8,11,1,0,8,2,2.0,44,0.0,0,0.979591837,0.75,1,6,21.0,1,0.5,0
13,2,0,3,36,0,1,2,13,0.083333333,369,0.0,1,0.5,0.230769231,0,0,27.30769231,2,1.0,0
2,4,0,12,10,1,0,12,2,2.0,26,0.0,0,0.989690722,0.6,2,4,12.0,1,0.5,0
9,3,0,10,17,16,6,6,9,0.75,79,1.0,3,0.960784314,0.296296296,1,2,7.444444444,1,0.8889,0
2,6,0,7,12,1,0,7,2,2.0,70,0.0,0,0.984615385,0.75,1,6,34.0,1,0.5,0
3,2,2,5,4,3,4,1,3,2.0,10,0.0,0,0.942857143,1.0,0,0,2.333333333,1,0.6667,0
5,4,0,9,31,2,2,7,4,0.333333333,151,1.0,1,0.981308411,0.4,1,2,28.6,1,0.8,0
9,1,0,7,29,12,5,2,8,0.625,453,1.0,0,0.0,0.4166666670000001,0,0,49.0,7,2.5556,0
3,1,0,5,12,0,4,1,3,0.5,133,0.0,0,0.0,0.5555555560000001,0,0,42.0,1,0.6667,0
2,5,0,8,8,1,1,7,2,2.0,57,0.0,0,0.995327103,0.625,1,1,27.5,1,0.5,0
4,4,8,14,23,6,9,5,3,2.0,94,0.0,0,0.985915493,0.55,1,1,22.5,1,0.75,0
19,1,0,4,47,57,1,3,16,0.7847222220000001,395,1.0,0,0.0,0.218045113,0,0,19.36842105,3,1.2105,3
5,4,0,10,15,10,3,7,5,2.0,62,0.0,0,0.981900452,0.6,3,7,11.4,3,1.2,1
3,4,0,35,5,0,35,0,3,0.0,22,1.0,0,0.944444444,0.666666667,0,0,6.0,1,0.3333,0
6,4,0,18,21,15,7,11,6,1.0,80,0.0,0,0.981900452,0.375,3,8,12.16666667,1,0.6667,0
12,2,0,6,31,6,0,6,11,0.602272727,245,1.0,4,0.5,0.319444444,1,5,18.75,3,1.3333,0
2,4,0,6,15,1,0,6,2,2.0,73,0.0,0,0.979591837,0.75,1,6,35.5,1,0.5,0
2,4,0,6,10,1,0,6,2,2.0,30,0.0,0,0.979591837,0.75,1,6,14.0,1,0.5,0
9,5,0,21,84,20,1,21,9,0.6875,586,1.0,1,0.965811966,0.311111111,5,10,63.88888889,1,0.8889,1
0,1,0,5,0,0,5,0,0,2.0,14,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,3,0,4,5,1,1,3,2,2.0,16,0.0,0,0.976190476,0.75,1,1,7.0,1,0.5,0
18,5,0,22,48,19,5,18,16,0.75,244,1.0,2,0.8583333329999999,0.185185185,4,14,12.33333333,3,1.3333,0
5,3,0,14,49,4,1,14,4,0.5,319,1.0,1,0.9375,0.36,2,5,62.6,13,3.2,0
71,2,0,47,152,2163,25,25,33,0.941326531,1340,0.75,6,0.197674419,0.108035714,1,1,17.47887324,7,1.3239,1
5,1,0,1,9,0,1,0,5,0.5,41,1.0,0,0.0,0.466666667,0,0,6.8,1,0.8,0
1,2,0,8,2,0,3,5,1,2.0,10,0.0,0,0.0,1.0,0,0,9.0,0,0.0,0
20,2,0,41,44,190,18,30,19,2.0,353,0.0,0,0.634615385,0.230769231,2,4,16.65,8,1.45,1
3,2,0,3,5,3,1,2,0,2.0,24,0.0,0,0.5,0.5555555560000001,0,0,7.0,2,1.3333,0
8,2,0,14,19,28,1,14,7,2.0,82,0.0,0,0.825,0.375,2,3,9.25,2,1.25,0
9,2,0,12,20,0,4,10,8,0.125,212,1.0,1,0.7894736840000001,0.197530864,1,7,22.44444444,7,2.4444,0
5,1,0,10,15,2,1,9,4,0.5,68,1.0,1,0.0,0.342857143,0,0,12.2,1,0.8,1
3,5,0,12,13,3,0,12,3,2.0,50,0.0,0,0.99,0.533333333,3,5,15.66666667,1,0.3333,0
1,3,2,3,2,0,3,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
21,1,2,43,49,196,36,8,17,0.975,299,0.4,1,0.0,0.15,0,0,12.76190476,10,1.3333,1
3,1,0,0,9,1,0,0,2,0.5,44,1.0,0,0.0,0.5,0,0,12.66666667,2,0.6667,0
2,4,0,5,5,0,3,3,2,0.0,25,0.0,0,0.987341772,0.666666667,2,3,11.0,2,1.0,0
1,1,0,2,1,0,1,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,5,0,7,6,1,0,7,2,2.0,21,0.0,0,0.98245614,0.75,1,6,9.5,1,0.5,0
2,3,0,5,4,1,1,4,2,2.0,9,0.0,0,0.975609756,0.75,1,1,3.5,1,0.5,0
3,1,0,2,8,0,2,1,3,0.75,100,0.0,1,0.0,0.666666667,0,0,31.66666667,4,2.3333,0
5,1,0,6,13,4,4,2,3,0.75,44,0.5,1,0.0,0.25,0,0,7.4,1,0.6,0
5,2,0,6,7,4,1,5,5,0.5,22,1.0,0,0.5555555560000001,0.325,0,0,3.2,1,0.8,0
27,3,0,11,87,201,5,10,24,0.783653846,697,1.0,0,0.444444444,0.17132867100000002,1,2,24.51851852,3,1.0741,2
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,4,0,2,2,0,1,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
5,1,0,41,5,10,41,0,5,2.0,5,0.0,0,0.0,0.6,0,0,0.0,1,1.0,0
52,4,8,46,84,1030,28,22,45,0.85130719,658,0.833333333,4,0.616,0.145104895,2,9,11.42307692,10,1.3846,1
21,1,0,2,51,134,1,1,21,0.716666667,292,1.0,0,0.0,0.265306122,0,0,12.76190476,7,1.381,1
18,2,0,44,42,153,18,30,17,2.0,268,0.0,0,0.66,0.283950617,2,4,13.88888889,4,1.2778,0
4,1,0,6,4,6,4,2,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
2,1,0,1,4,1,1,0,2,2.0,9,0.0,0,0.0,0.75,0,0,3.5,1,0.5,0
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
9,2,0,5,24,0,1,4,9,0.625,106,1.0,2,0.5555555560000001,0.288888889,1,5,10.44444444,3,1.2222,0
1,5,3,7,2,0,6,1,0,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
27,4,2,21,53,257,8,15,23,0.807692308,451,0.625,4,0.7475728159999999,0.13888888900000002,1,4,15.40740741,5,1.5926,1
5,3,0,20,33,0,0,20,4,0.5,176,1.0,1,0.933333333,0.333333333,2,7,33.8,6,1.8,0
13,1,0,11,54,76,1,10,9,0.875,371,0.5,1,0.0,0.208333333,0,0,27.23076923,5,1.9231,1
4,7,0,7,13,6,0,7,3,2.0,81,0.0,0,0.96,0.5,3,8,19.25,1,0.75,1
